,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20
0,-1.2000144453805928,-1.663085066869183,-1.1565945209089317,-1.7096389281457407,-1.3127193423825414,-1.3020802900051156,-1.388136427529195,-1.6808495366211198,-1.212047515119917,-1.721405413870233
1,-1.1669691959213664,-1.6415664974045758,-1.1423033938897833,-1.694146474249559,-1.2765841343267743,-1.2887184385994856,-1.3557463714968876,-1.6691511130038812,-1.1753102508089033,-1.6981467653080884
2,-1.1526995265842859,-1.62973758598836,-1.1366373767480864,-1.673221106325326,-1.275339595663811,-1.2947942732314983,-1.3571821885893867,-1.6620013194197518,-1.1592766519282878,-1.6887354303622024
3,-1.1275826713620636,-1.5962192474102685,-1.1065150904667411,-1.647542843024563,-1.2447520057418828,-1.2824338020766637,-1.3264360626225824,-1.6309884532693084,-1.1415653490907496,-1.673004388873522
4,-1.1029266237414233,-1.5766377600876722,-1.0800378281293173,-1.6167848378151786,-1.2107003940184373,-1.2531879821579746,-1.3050251019555619,-1.6073678723095324,-1.1086771974543062,-1.6405377452719012
5,-1.0559082500398975,-1.5256424324489815,-1.0538618287032777,-1.5757206825837808,-1.1673517023870743,-1.227279170304624,-1.264684995760488,-1.5816534903607662,-1.0728184122631625,-1.605198644673798
6,-1.0294670396242689,-1.4979370497724314,-1.025287081400878,-1.538105144582396,-1.1407354048267524,-1.2004205271749973,-1.2275827571642115,-1.5373538024500444,-1.0400772799160096,-1.5793446970627028
7,-1.011026644086663,-1.4562094473853864,-0.9963174025327468,-1.511251167873497,-1.115565349657519,-1.1826664210918307,-1.2072758471219056,-1.51346719434899,-1.0154672027478182,-1.538541801698057
8,-0.9701460997308178,-1.4079329422092737,-0.9543720797043136,-1.4381069546257212,-1.0700989916174362,-1.1446544362760716,-1.159484266050691,-1.4623537372961222,-0.9734210595498936,-1.4755421145003942
9,-0.9419345676955933,-1.3825850568561098,-0.9361837009090691,-1.4289602243117658,-1.0295355430933684,-1.1180359818772156,-1.1341638535172751,-1.4474969186020892,-0.9559509997091286,-1.447913911852533
10,-0.9218163844827135,-1.3429451678627364,-0.8937274378323199,-1.3991171370284017,-1.0141221596431336,-1.0780794221256589,-1.088666642793293,-1.4074467970130256,-0.9358680382076388,-1.4062655276949958
11,-0.8736499247117351,-1.2959955866294957,-0.859385821554671,-1.334725993394051,-0.983390725705288,-1.0369808340710565,-1.0565829280273702,-1.3628149959002398,-0.8874453930366367,-1.3559455337060913
12,-0.8586450996811511,-1.283737832960519,-0.8222088583134812,-1.325262296807211,-0.9612560716111008,-1.0115366002350552,-1.0412045711964972,-1.3343742962540452,-0.8744447781123321,-1.3328744304941909
13,-0.8549875512090607,-1.2789500923977717,-0.8116072901800522,-1.3282903637913588,-0.9572149963912192,-0.9923848388588715,-1.046685985255594,-1.327730025436204,-0.8659990498444862,-1.323759684838261
14,-0.8323972686884619,-1.2666026264515313,-0.7843837856856923,-1.2940517557104034,-0.9317070561511168,-0.9754575303152144,-1.0195512243367162,-1.3175748519118258,-0.8402848555836374,-1.3078703204561846
15,-0.8035385931716484,-1.2776643224603381,-0.7504709455178229,-1.281512166026391,-0.9321585611572514,-0.9531703053681784,-1.0172680911166467,-1.291905378386727,-0.8131868765301024,-1.2997796238646155
16,-0.7569168097083864,-1.2410071192909617,-0.7073701948014286,-1.2458496894198074,-0.8944603360410767,-0.8942481681371638,-0.9827820436414957,-1.2630574668622387,-0.7601122841058345,-1.2658279585151677
17,-0.7230943792414679,-1.2333121806097243,-0.6820464052563945,-1.2426588589816172,-0.8681078926948991,-0.867771405089286,-0.9762621389521356,-1.2553659825964372,-0.732730381427103,-1.2522679670832972
18,-0.6555092572513523,-1.206271222326627,-0.6438521802026481,-1.2045718881736363,-0.849122304808252,-0.8321239375502428,-0.9615124712385333,-1.215439861989139,-0.661557377415371,-1.216880033044453
19,-0.5882281861782885,-1.151619503276468,-0.5719703093578451,-1.1604320201995548,-0.7987189811545161,-0.7625748694457805,-0.9117559579880504,-1.1631847760704361,-0.6006306614371526,-1.159368539478369
20,-0.5258729120550181,-1.104996745101431,-0.5135507317657201,-1.1315299511965173,-0.7569999163374994,-0.7162545995666554,-0.8817487488848332,-1.126699734695921,-0.5284165629134814,-1.0952125598754359
21,-0.44225182523448653,-1.0501024619048083,-0.4398067187834247,-1.0766349082042348,-0.6934774741588998,-0.6615142212500947,-0.8385058355329459,-1.0735975697109472,-0.44939291207282683,-1.0386259823651527
22,-0.32952926898055235,-0.9463078187436949,-0.3543799456501424,-0.9695601837402222,-0.617474801325089,-0.5746552850478991,-0.776169799188712,-0.9786197580280511,-0.33477556904142003,-0.9290949644861757
23,-0.2766829424868641,-0.9002865778624025,-0.3037304589967094,-0.9344076715663603,-0.5707325160924259,-0.5356739384590145,-0.7449975953875357,-0.9439394528734344,-0.2760322778553374,-0.8903021825646412
24,-0.19814482906249015,-0.8321772140248253,-0.2303351458291359,-0.8577709662528266,-0.5161716889941748,-0.48541155496122346,-0.6970026508389708,-0.8817090104022076,-0.1966908492392702,-0.8028341643706731
25,-0.142896738766493,-0.7822416870639215,-0.1872881290068756,-0.8089046449346423,-0.48701704623112047,-0.47501856888531135,-0.6798543645096626,-0.8546527692196069,-0.154481537038799,-0.7427204015900989
26,-0.12165116229632832,-0.7686849058866245,-0.17235495553067184,-0.780879574252247,-0.4735680242617673,-0.4791300192145963,-0.6782209584701229,-0.8336137863682519,-0.1279388687952485,-0.7368240666617107
27,-0.10535656064864911,-0.7500761201402549,-0.15406349245330503,-0.7926096382222214,-0.4758694872447952,-0.47962098574521767,-0.6735742452768566,-0.8319681847210176,-0.11088908020385156,-0.718765152154422
28,-0.10465073725795519,-0.7453044175886016,-0.16025555291819057,-0.7573168949292858,-0.47948583196956507,-0.49837958181760544,-0.6795072597952833,-0.8300621313465137,-0.10684028242377673,-0.7160653927040371
29,-0.13350508834035846,-0.7583633643882945,-0.18177527984334663,-0.7653114790014791,-0.49730322758627965,-0.542964867843997,-0.7101775580100708,-0.8500733585645531,-0.13008318058580384,-0.7491416661014411
30,-0.12438496726659175,-0.7465297062618689,-0.18822515071888313,-0.7621174974267323,-0.5087028920677722,-0.5665054260269572,-0.7125108865800084,-0.8388609996902531,-0.1344349381923886,-0.7317551464347551
31,-0.19587730015209828,-0.7860966311874253,-0.24519846062506181,-0.7970544947450876,-0.56551974540065,-0.6326895380074161,-0.7607320082213209,-0.8869027265322381,-0.18809545309945777,-0.7846410138028664
32,-0.2728711246601753,-0.8337222199045053,-0.30752163123684506,-0.8265295293052312,-0.6221180098246443,-0.7044046730437183,-0.8236011348783543,-0.9340246509669019,-0.2767088632719468,-0.8403958640332352
