,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20
0,-2.295069833968844,-2.339156132757025,-2.00416117887167,-2.270655526002893,-1.8524493200170282,-1.9455155499442123,-2.118456655352469,-1.9453819060092203,-2.353485107198456,-2.6395892467289497
1,-2.2493797717734436,-2.302015415228862,-1.9700569240534096,-2.2285419541999953,-1.8055548084900466,-1.9089729851122483,-2.082129365923351,-1.910710739986511,-2.303209245252968,-2.5857329823610007
2,-2.224216029795461,-2.2746852251894056,-1.9447017214688105,-2.2119078688047478,-1.7620752719777781,-1.8885105460431308,-2.0581446583775747,-1.8896227602475804,-2.2714777526080625,-2.5499590428374335
3,-2.1849312008882,-2.2321633324400545,-1.8892882720838797,-2.167848110541987,-1.6987350460358526,-1.8389778902069611,-2.005102272148118,-1.8441381131983408,-2.217125215970695,-2.491990627572492
4,-2.1110038196818306,-2.171389803270316,-1.831146123318909,-2.1121108991142514,-1.6321347713072938,-1.7827877441988706,-1.9482902855720565,-1.791441037515205,-2.1529752997215903,-2.421632858813913
5,-2.0338118912822294,-2.106240360590155,-1.7620618051461303,-2.0545353298062827,-1.5560596062923167,-1.7325247778116666,-1.8766861857918347,-1.7317316782194805,-2.0773778368801463,-2.3416793159269638
6,-1.9804108766171766,-2.0474458771160022,-1.700258670867966,-2.0079036967748123,-1.4851248302912727,-1.6765638551234332,-1.8087358337507928,-1.678484398748,-2.0065416144208634,-2.2697177170612317
7,-1.924472192454358,-2.0027256499491837,-1.632912211197689,-1.957126815223932,-1.4293173406649944,-1.6253294311466728,-1.762805578454178,-1.627140138145088,-1.9513073939879884,-2.205615591428687
8,-1.8610525232153632,-1.9426042742921354,-1.574293514047204,-1.9005221335706741,-1.3617090286812596,-1.5698326386478998,-1.7067411262758825,-1.5739466266107016,-1.8912449589974816,-2.1392118457309426
9,-1.8457145182237813,-1.9188921015768505,-1.539250414311098,-1.871710585510119,-1.3311313085074967,-1.5309503505611826,-1.6806167421491018,-1.539634526514662,-1.8661330568467336,-2.1105121463614926
10,-1.8371385625384093,-1.907397816552305,-1.5307779999589772,-1.8527776202269657,-1.320340046196189,-1.5010995366063582,-1.6803321000576255,-1.5314991941594598,-1.8588637196154665,-2.1086041289130724
