,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30
0,-2.438886117070937,-2.4625850024207034,-2.411739900941387,-2.4460977468891993,-2.218991676882645,-2.1174136883141648,-1.969750214864483,-2.1626107304665414,-2.918724260346966,-2.3088693727034344
1,-2.464512717960152,-2.4611764953082687,-2.419563260614385,-2.442962703098435,-2.227328916831849,-2.1077414574880797,-1.956442067228573,-2.1123266794148767,-2.8931610636223604,-2.3103682793224576
2,-2.386147247304054,-2.40499457217524,-2.3704333129771236,-2.388312867469948,-2.163633764420286,-2.051270050541783,-1.9465720961933362,-2.0754419166347886,-2.8141648156888857,-2.2477435412741356
3,-2.2827825454395083,-2.295226766668352,-2.309508367045581,-2.2852039591986557,-2.060280926246387,-1.9809870401297955,-1.877364317215845,-1.973522774117902,-2.7476738993708865,-2.135877316000357
4,-2.1266968763825496,-2.1339874830298315,-2.1454473944343704,-2.1143935554376694,-1.9468920075685636,-1.8649279349908148,-1.822873706545774,-1.8788639294840606,-2.6010877938210712,-1.9950974650925921
5,-1.8927954362619226,-1.9119447005087244,-1.941171571954742,-1.9013317013654458,-1.7657798905420063,-1.7138635316059019,-1.663715959053745,-1.722823191752073,-2.388585052464094,-1.7954525699298547
6,-1.714997769652113,-1.7375116781986404,-1.778168700245443,-1.7249674506469501,-1.633533224777848,-1.6077053263707899,-1.5873993661583965,-1.6349989410092909,-2.2430752558455525,-1.6466257294519497
7,-1.6272600076437604,-1.6405294711141245,-1.6879115074699458,-1.6336449262896198,-1.5691860145930103,-1.5522736079997526,-1.5314664604220363,-1.5918769174747285,-2.139101259221294,-1.56553728676818
8,-1.6067611180867576,-1.6112880496337691,-1.655253492114948,-1.6068577832599977,-1.542804032699344,-1.5015316979907607,-1.511303302269148,-1.5434489498794461,-2.0943164459302115,-1.532657597911497
9,-1.6709901515857146,-1.6916348589155459,-1.7059529434306473,-1.6705793143133427,-1.576114796555196,-1.528663306038793,-1.5220894391843611,-1.5657513053809995,-2.1034311940538175,-1.5910601998578102
10,-1.81038126248103,-1.8153742922037155,-1.8244242392964576,-1.8121676873403403,-1.6759656693386888,-1.6065098736601688,-1.578657282683938,-1.6328333016486356,-2.178062107176413,-1.7127914602952963
11,-1.9455804460482273,-1.9513421069887218,-1.9394089656360067,-1.9356943828306274,-1.7994387398549303,-1.7293429490930616,-1.6329644671110517,-1.7446367912155687,-2.2576303550153676,-1.8450355907312184
12,-2.001410047268963,-2.01575382909981,-1.9885619672875015,-2.004311846833013,-1.8628853024987444,-1.8084512117359517,-1.6718944079311688,-1.8289094211631638,-2.2836006611792796,-1.9254075514814317
13,-2.028162366435652,-2.0328679372284717,-1.9985790944454098,-2.028657532814068,-1.9485155165348615,-1.9299719270986326,-1.7048893508797547,-1.9656687118347405,-2.2957655542820086,-2.001830119876465
14,-1.9947078828697904,-2.001844926677525,-1.9744593863387654,-2.00305024296077,-1.989223653117543,-1.9982948119817234,-1.7137897367705686,-2.060436148772,-2.2843019906524558,-2.0273402517907853
15,-1.9513045264699553,-1.9556564302103878,-1.9270142194092106,-1.9644004504717427,-2.0025390013772157,-2.057933049805728,-1.708297017136385,-2.134212660989556,-2.253566691636072,-2.025917468614957
16,-1.8896621595782699,-1.8966724431834936,-1.8652139384732613,-1.900987918697815,-1.9771728834690698,-2.0533788277246927,-1.6842939062580848,-2.1430198373378815,-2.201131657823148,-1.9904418534589254
17,-1.8777665213151018,-1.8805269680587438,-1.8516872738435017,-1.8949674004996273,-1.9934709995421587,-2.086601149805242,-1.6794757661889999,-2.194828337918864,-2.2056530178732037,-2.002784321478665
18,-1.8523009177413194,-1.8589702812101403,-1.8311219738088422,-1.8690208576562763,-1.9907878887537789,-2.0967678737628628,-1.6786490178883473,-2.1930651696255543,-2.1735347896251827,-1.994355283283751
19,-1.8241381128325684,-1.8399022043845432,-1.8229286098867565,-1.8454310302746553,-1.969961880569201,-2.0810420521424318,-1.6702316213690782,-2.1859598691176836,-2.1665712519563893,-1.9727712246902398
