,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30
0,-1.997503969181286,-2.219875058909423,-2.042896225662367,-1.9502483271942825,-2.0346565219486146,-2.232685667164816,-1.829933250787502,-2.309612443892536,-2.2336491328238504,-2.1971792520957467
1,-1.9589948090831457,-2.1944123663816124,-2.014689003588336,-1.926488836244854,-1.9943997374219513,-2.184384087459359,-1.7986771759496585,-2.263072502237729,-2.1936082152758773,-2.151743322659403
2,-1.925281001221263,-2.1831678412894333,-1.9973724875296204,-1.905758251207469,-1.9727696292786434,-2.1578423392338455,-1.792578600653921,-2.229866188394937,-2.171074526810673,-2.1146562054578535
3,-1.8735244844728474,-2.145466728429658,-1.9608330595448291,-1.8597677953746996,-1.9191400634468931,-2.1020604410064467,-1.75211210166063,-2.165396760685683,-2.127425005317523,-2.046264330842201
4,-1.81064924715464,-2.094035838387346,-1.899769361691168,-1.8007067073047336,-1.85857773790464,-2.037190067447484,-1.7053686196734765,-2.0952006881825067,-2.0698306662238353,-1.9715139145370983
5,-1.7372181545134258,-2.036948672636018,-1.850002288934268,-1.742877378937157,-1.793995338227531,-1.9724694940410021,-1.652062834775501,-2.0299380254254302,-2.0030170550774757,-1.8847676197406047
6,-1.6747154477741675,-1.9832876094985907,-1.7891219617758696,-1.686741126152301,-1.731982299580959,-1.9083776263015162,-1.607641575425277,-1.958317897783772,-1.939608475995458,-1.803420799202571
7,-1.6149314025468613,-1.9462330387516058,-1.733024493668453,-1.6361434672605464,-1.677673439654125,-1.8548949634798564,-1.5574273562810013,-1.8962397461845688,-1.883299654850085,-1.7346380298179664
8,-1.5603309000184642,-1.8941146829705513,-1.684406923911303,-1.5795762039078798,-1.6254545657180903,-1.7979296561508298,-1.5072728253750027,-1.8259148737008823,-1.8243526934204142,-1.6635523311261515
9,-1.5268124961008274,-1.8837892776313483,-1.6493253017895535,-1.5512123800630497,-1.5925921780213355,-1.7656820133259075,-1.466463748703983,-1.7927082029348473,-1.788974555175775,-1.6297090634512903
10,-1.5125464303567473,-1.875461138260713,-1.638650078670616,-1.5333943461928226,-1.5834645528744513,-1.762704015830222,-1.4469171450293101,-1.7739485502841281,-1.771973105694436,-1.6302052298148142
11,-1.504507372380027,-1.8710510132485711,-1.62570441278431,-1.515101486698566,-1.5857633490575263,-1.781198884783264,-1.4273513009432068,-1.784415769785067,-1.7682299547822422,-1.6423917410195148
12,-1.5029818401724184,-1.883098575671463,-1.6253799796594244,-1.515451716748114,-1.590673230048421,-1.7961150380349022,-1.4301514783948366,-1.8051426432466866,-1.768980700619576,-1.6606346024218184
13,-1.4984348344063918,-1.866606126315583,-1.6059082861455445,-1.491571124328897,-1.5959619146876887,-1.804823280441472,-1.4127001547347549,-1.798237046460026,-1.7615940440685591,-1.6719321456175067
14,-1.466714893331319,-1.8487941871277815,-1.5724329752254267,-1.4682361766883967,-1.5857048186351355,-1.7792508769196287,-1.3865436873435564,-1.776651834101322,-1.7385282595676654,-1.6625153672706692
15,-1.4392723580226445,-1.8247159059816263,-1.5391759339655628,-1.4367115842238574,-1.5851513850165837,-1.7501360579818035,-1.3642961603153658,-1.7628342070274283,-1.7107910622970173,-1.6474533718668851
16,-1.402673967171097,-1.7992252684520103,-1.5113323681211137,-1.4047431927439509,-1.5733829968306279,-1.715830822237765,-1.3383127725129147,-1.7337100058118213,-1.6757638743784988,-1.6242064318215006
17,-1.3505601258025137,-1.7555592061970953,-1.4597060894169651,-1.3684129431511085,-1.537526834542562,-1.6488329997217117,-1.30027424876873,-1.6825917877212069,-1.6284127116300031,-1.5860926774375033
18,-1.3123522697580714,-1.7291574386404245,-1.4261150075059568,-1.3297013812477816,-1.5105800909026368,-1.606555431271695,-1.26725295608684,-1.65131036498733,-1.5788279893068582,-1.5437746767910328
19,-1.2286813572579294,-1.686059278556517,-1.3630123703086152,-1.2785497771668388,-1.4538718569092122,-1.5294629729237161,-1.2007970850183984,-1.59584150035974,-1.5092206720511243,-1.4850215160148608
20,-1.181621815171908,-1.655965557389752,-1.314707858434144,-1.2412549714784824,-1.417355601515262,-1.4751233954820877,-1.1635030423643298,-1.5556285352204238,-1.4558105360010247,-1.4329762570994113
21,-1.1118351317328212,-1.605333596029688,-1.252632936581152,-1.185168284318305,-1.3591078542104318,-1.4002655230261152,-1.1005074465477862,-1.5023215162373496,-1.3893448363100012,-1.3723739783340412
22,-1.116589094457467,-1.6753307681015295,-1.2738667468280236,-1.157168817775127,-1.3957404432223093,-1.3953788010055885,-1.0926557659225098,-1.6313129979058694,-1.3900938979313526,-1.3286584099682799
23,-0.9912021163949444,-1.4838919296240594,-1.1530741576250014,-1.089627500385794,-1.3257435671331725,-1.3368293802294717,-1.0129483873795362,-1.371482350460209,-1.2990292485343569,-1.1819649529162868
24,-0.9898402446416076,-1.5542975091940079,-1.1025233468953677,-1.0656193925514887,-1.2879652909510098,-1.295974255290484,-0.9710164846394082,-1.4460208726605321,-1.272291728155071,-1.1976305954318847
25,-0.8769969609808166,-1.4609563071704605,-1.0151508940856393,-1.0048288912438927,-1.2034290486848473,-1.2063780094796805,-0.9236692021082241,-1.3396809274375445,-1.1923876901831312,-1.0859179647446933
26,-0.8555969110537012,-1.4862387535190533,-1.012710094941292,-0.9752561707155222,-1.1810427915617907,-1.1701692748440737,-0.9005612570407275,-1.3840037468265685,-1.153822296087484,-1.0651100172598043
27,-0.8369494214146016,-1.453483023820745,-0.9782698338135211,-0.9531159438065845,-1.141715257446144,-1.128098020849766,-0.8565001742792587,-1.288389552116779,-1.1271412616944374,-1.0321144371714719
28,-0.8167828256080014,-1.466598063319209,-0.9444845706877191,-0.9368699268515412,-1.139012917235361,-1.121897944606567,-0.8438235090877149,-1.3284401082410038,-1.110694232428408,-1.0373923891313848
29,-0.80451797722307,-1.4838728194802282,-0.961884006986148,-0.927926302634394,-1.1193973067787917,-1.1246952035250488,-0.8571696877439805,-1.330764883305063,-1.1043374923893985,-1.0189862009671238
30,-0.7910729926601036,-1.45824619092014,-0.9077338596765276,-0.9230301314393501,-1.102768148132833,-1.1125399027864653,-0.8119718044891497,-1.2561071862307431,-1.105228728857292,-1.0102687280040274
31,-0.7996707939443927,-1.4631120650125455,-0.9140506562492644,-0.924579482184121,-1.0909985340417903,-1.159878964089568,-0.8286859462836212,-1.27604900831853,-1.1279947394270005,-1.0380931350289795
32,-0.8452660245958649,-1.4937340531382466,-0.9624896966051404,-0.9589901222572046,-1.124609003427274,-1.2310840372478558,-0.8638559823806187,-1.3412493938611099,-1.189001567364343,-1.1022703254133592
33,-0.9259996750456226,-1.5717030108673364,-1.0531438649694187,-1.0225029511011097,-1.1831484931056022,-1.3169771590855286,-0.920698883979373,-1.4604455640921827,-1.262679303016262,-1.2033518331767228
34,-0.996035930394911,-1.6406403175347337,-1.1177726586707484,-1.0750872570936354,-1.2483471596236801,-1.3857283355590853,-0.9905284973042954,-1.5280039678294868,-1.3429795998770169,-1.2913830749423914
35,-1.0636295468362684,-1.6938605326675373,-1.1886149532251233,-1.1349908143024192,-1.300049651619797,-1.4369690162267703,-1.0416030066890696,-1.5782345835647107,-1.4241112882830296,-1.364074201908187
36,-1.0832727800073854,-1.6951553480754684,-1.1889766918143834,-1.1499201286462692,-1.3174992069314573,-1.4534293651568577,-1.042799135199837,-1.5477161327919595,-1.4514875924560904,-1.3787757734270905
37,-1.0757000878157774,-1.6684567521029325,-1.1757038379554787,-1.1490346246708807,-1.3089178167878452,-1.436001438574108,-1.0275331466134388,-1.5077397180497185,-1.4557276981554013,-1.3692521734128906
38,-1.0529466177556062,-1.6410858730925089,-1.1536905258988488,-1.1349410807406652,-1.2991036970453578,-1.4162213783749231,-0.9980309510944415,-1.4643438389264662,-1.4420296270974968,-1.3367799450685822
39,-1.0028168941528182,-1.574598742859778,-1.1002267724431007,-1.0932353616045523,-1.2466722112780073,-1.3629910200946027,-0.947828125361117,-1.4103482286440145,-1.390233428399357,-1.2716793761768195
40,-0.931875503222622,-1.5079576120049873,-1.0305057765529984,-1.0222697215030243,-1.1782250283242082,-1.2954149691866268,-0.8842222329583634,-1.3478541397034867,-1.3181216296667133,-1.1745154183448594
41,-0.871317941599213,-1.4299859599051656,-0.9703733428303744,-0.9680667768190394,-1.1147465725248342,-1.236850462272944,-0.8206033664621135,-1.275734594211689,-1.2511227040505355,-1.0928026264702901
42,-0.7849545181676366,-1.365558741613011,-0.8934709263759725,-0.897398641248991,-1.0380255033800876,-1.1638557938423217,-0.7384400843306239,-1.197194391572684,-1.1647027276308146,-0.9909383710762533
43,-0.7215297984562168,-1.31106540383784,-0.8395668199388394,-0.8414775753119687,-0.9776971976603305,-1.1092937492720931,-0.6798726840355533,-1.1321265045345292,-1.106101461418879,-0.9117122723778213
44,-0.6546812771543761,-1.24155939281022,-0.7671220700889801,-0.7690987356957899,-0.8962417170216896,-1.0490852435295677,-0.6151578165758116,-1.062156019914962,-1.0305103053287523,-0.8222009299691218
45,-0.5797281826288534,-1.1778981860158027,-0.6979927829312601,-0.7009649615842646,-0.8238084052399622,-0.9959939363416278,-0.5477036539576133,-1.0021723377669804,-0.9551305095375033,-0.7429750276650529
46,-0.5205121275261887,-1.1266988413328805,-0.6292432386081482,-0.6437284546258533,-0.7606200116224332,-0.9478708726154752,-0.4811380063846085,-0.9383955925970291,-0.8940712973549062,-0.6643030708266283
47,-0.460173111217118,-1.0555016737701812,-0.5668100872197573,-0.5773526582284845,-0.6938037370222732,-0.8993965728670231,-0.42136078834744545,-0.8759994202610621,-0.81914547411279,-0.5952455668009126
48,-0.41238748091235755,-1.0048513183655254,-0.49390566736457037,-0.5110582790675843,-0.6343410794773883,-0.8562215179689182,-0.3569524935766073,-0.8234554026624795,-0.7587301210199376,-0.5267386333516665
49,-0.3358326024526234,-0.9322021357018913,-0.4226309117345605,-0.4450191480236548,-0.5711777845718722,-0.7980838710215882,-0.282154065828855,-0.7513558299136542,-0.6871045309901253,-0.46037623457531457
50,-0.270229742001292,-0.8701596844616558,-0.3384138929543931,-0.3725133808355011,-0.5056801430568676,-0.7441873662412197,-0.2178545613970738,-0.6939437538160946,-0.6163526388228668,-0.38703554130862833
51,-0.23095131377942454,-0.8297445043440631,-0.29048698675322765,-0.3267462956624123,-0.4615285357388156,-0.7085552048374505,-0.16899754305910014,-0.6552794073545385,-0.573094977375642,-0.3394708380028062
52,-0.18533747187623117,-0.7872121050387035,-0.2293294383215098,-0.27276313621687864,-0.42110861615877576,-0.6688836275860153,-0.12289455881186198,-0.5969329033806262,-0.5233109811457699,-0.3003780278219488
