,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30
0,-3.22370146020117,-2.5391181647655063,-2.610927653770071,-1.4273130918032462,-2.839153528136722,-1.5023129559931525,-3.2824808343885206,-1.515333677513846,-1.4520172652592491,-1.558390998128479
1,-3.1412273875992183,-2.4716266302079792,-2.5864363979064353,-1.4068166626189058,-2.7869206721110884,-1.4069628366216502,-3.265999390593293,-1.5072062799960526,-1.3658445353923656,-1.497823452948658
2,-3.0968973723386,-2.4334456579514088,-2.5273257757190013,-1.3999647825360375,-2.732379183815362,-1.4031208072878436,-3.24325085342622,-1.455630207074532,-1.3334315463411988,-1.4996951177938482
3,-3.0217626173358236,-2.4029358039005055,-2.516049031664982,-1.3729613222993662,-2.657816594873696,-1.383290430494582,-3.2431735486945086,-1.4809651046789107,-1.327031984121804,-1.4917668691252963
4,-2.9904266906194152,-2.3372000656800975,-2.503113641098039,-1.379594250545219,-2.6080089074560906,-1.373708846178293,-3.2010738406491672,-1.4656478654133118,-1.3387126048219848,-1.4517645573473617
5,-2.935796872649657,-2.325688223692148,-2.5034172781302244,-1.336743379656249,-2.5809807712114647,-1.3581129516021113,-3.2027723029129542,-1.4713020093058535,-1.3149674279907175,-1.446388724626359
6,-2.897864730044594,-2.290437707461545,-2.486758015554436,-1.3779078256835033,-2.5421928577779753,-1.3895170342961922,-3.220788406613815,-1.457707857923279,-1.3856047761326387,-1.4962983848230287
7,-2.9128192337407843,-2.3334547463377073,-2.508547813169273,-1.4233076289700848,-2.53832448457279,-1.4589020470842764,-3.236687919743504,-1.4958070429150894,-1.4198840497902387,-1.5454240679798377
8,-2.913771277948206,-2.3479469609493506,-2.5254212404324283,-1.460532283576411,-2.520126077007604,-1.4855106895289991,-3.2721618649440067,-1.5439341101475388,-1.4642769495689267,-1.6097236919816529
9,-2.9476265087735274,-2.413984241869488,-2.554444867573803,-1.5727048040165652,-2.5501282434285026,-1.5429197771160021,-3.3025678386798005,-1.5886354075976583,-1.5169654483942923,-1.6154925770700848
10,-2.9845563709422307,-2.4372719161398413,-2.5863476822453317,-1.5716238246520966,-2.551854098584137,-1.5767294522853779,-3.3406356665158374,-1.6321765474181127,-1.5968844241803626,-1.7288228985362206
11,-2.9900312853167654,-2.4398313532310913,-2.587760086982258,-1.5675329732157834,-2.5545792769226368,-1.629632284359425,-3.3328751431449115,-1.673450900655212,-1.5990707883435336,-1.69361002747315
12,-3.0015870690024924,-2.4405420820980424,-2.621743235113664,-1.611644304323076,-2.558309212894649,-1.5944289459468832,-3.3548186673414184,-1.7147842579518873,-1.609313518097079,-1.7188465897151415
13,-2.995713681383837,-2.45514181610171,-2.6173424465940647,-1.5896663837300686,-2.527623559104505,-1.6398958369538623,-3.360090433733976,-1.6426607168323653,-1.5773781343641615,-1.7204132319513084
