,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30
0,-3.3103227159567763,-4.964989786181266,-3.0783075079005404,-3.6848819776488497,-3.673673752842564,-4.15892523692334,-2.951816163815897,-5.019881444793098,-3.5869624492655445,-4.861772294754305
1,-3.2465041957374954,-4.9080397304464345,-3.0358038787896913,-3.639989786856093,-3.6009881220768336,-4.068951685440215,-2.9013978292214073,-4.91872811485997,-3.5226617202172266,-4.76123468831672
2,-3.1906326752156438,-4.8828901383515735,-3.009710746537248,-3.6008205394709276,-3.561933883830707,-4.019511162687486,-2.8915603812563195,-4.846555071650837,-3.4864754216708866,-4.679170778997163
3,-3.1048602433534427,-4.798567536714518,-2.9546518580401075,-3.5139242199207743,-3.46510302995088,-3.9156036813464095,-2.8262849589041483,-4.706432478888615,-3.416379723907291,-4.527837781984956
4,-3.000661538581435,-4.683536808868178,-2.8626389416707756,-3.4023316929719387,-3.355754732901408,-3.794766683245548,-2.750884303922149,-4.55386317541614,-3.323890385011818,-4.362435026307713
5,-2.8789693578508158,-4.555855210870214,-2.7876481752337154,-3.293066505093128,-3.2391479916504764,-3.674208724708478,-2.6648981744176856,-4.4120165072972695,-3.2165960428700697,-4.170488587567264
6,-2.775388021783406,-4.435836460569985,-2.6959115682436194,-3.1870002860915467,-3.12718035979105,-3.5548218848396194,-2.5932434343824298,-4.256352057717087,-3.1147697583448273,-3.990489746789512
7,-2.676312132062469,-4.352959920040495,-2.6113819406100465,-3.0913989215054882,-3.02912300656814,-3.4551972939632347,-2.512244226537182,-4.1214268402140615,-3.0243448012453586,-3.8382918037989358
8,-2.585826562766459,-4.236391600987159,-2.538123285510819,-2.9845183328406417,-2.934839227211572,-3.3490854226129656,-2.4313413001855135,-3.968577593396995,-2.929683319260843,-3.6809980918164156
9,-2.5302788714461535,-4.213297719265495,-2.4852610698925504,-2.9309265200208947,-2.8755045484414743,-3.289016270224772,-2.3655132749850982,-3.896403774424651,-2.872870433322927,-3.6061119572469886
10,-2.506636724933014,-4.1946709381107885,-2.469175270201534,-2.897260370449063,-2.859024166339546,-3.2834690187139817,-2.3339831737369936,-3.8556301664969954,-2.8455682218983642,-3.6072098412168416
11,-2.4933141600491315,-4.184807218279716,-2.449668287912374,-2.8626970651867922,-2.8631747574146473,-3.317920253105642,-2.302422036298124,-3.8783803907133074,-2.8395571875032717,-3.634175343684705
12,-2.490786002909679,-4.211752889901176,-2.4491794207288127,-2.863358804709711,-2.872039792240553,-3.345705250836572,-2.3069389273157155,-3.9234297009444226,-2.840762791860682,-3.674541935558429
13,-2.4832505703352776,-4.174865749666678,-2.4198387916834583,-2.818237799659166,-2.8815887759322734,-3.3619264904165798,-2.2787886659673062,-3.9084205693187903,-2.8289007409750884,-3.699540388668341
14,-2.4306833448830742,-4.135027428232965,-2.369397021984024,-2.774147759016207,-2.863069077820003,-3.3142916101735245,-2.2365963711388273,-3.8615056822398315,-2.7918599624339397,-3.678703567080467
15,-2.3852047629040936,-4.081173757739367,-2.31928414864529,-2.7145838557914184,-2.8620698258398867,-3.2600581114639917,-2.2007094829922336,-3.831473435945554,-2.747317476510063,-3.6453753841896144
16,-2.324552826050622,-4.0241611999966045,-2.2773284894644616,-2.65418141986768,-2.840821414461536,-3.196156187071894,-2.158796378198403,-3.768172756360434,-2.6910681731074946,-3.593936099505554
17,-2.2381882252489036,-3.926497346245791,-2.19953620645781,-2.585537504064022,-2.7760813264641877,-3.0713562929449454,-2.0974374574905252,-3.657068663913008,-2.6150281002903326,-3.509600515626158
18,-2.1748690350278377,-3.8674469480128377,-2.148919988978808,-2.5123942356939746,-2.727427637860392,-2.992603941474975,-2.0441716974161883,-3.589079320521756,-2.535401208843185,-3.415962054896947
19,-2.0362071216662456,-3.7710532686654377,-2.053834727469786,-2.4157462235524325,-2.625038095181129,-2.8490003096180048,-1.9369735172006681,-3.4685192131132188,-2.4236205224670853,-3.285956963587997
20,-1.958218655273495,-3.7037454183332756,-1.9810477989411752,-2.345279834516402,-2.5591061761836293,-2.7477795048673217,-1.8768154989380104,-3.3811173989790904,-2.337850492784908,-3.1707946719237663
21,-1.8425660973692521,-3.590501580578486,-1.8875111348698277,-2.2393072669101546,-2.4539369654949246,-2.608338337882596,-1.7751989957674914,-3.2652560057925464,-2.231114853130323,-3.0366979751615784
22,-1.850444505142658,-3.747057798913135,-1.9195069830598586,-2.1864038862431547,-2.5200789306373843,-2.599235618303263,-1.7625336606942927,-3.5456155730768577,-2.2323177528465274,-2.939967069420787
23,-1.6426494928825985,-3.3188842069335935,-1.7374924834629206,-2.058788454031675,-2.3936960823798494,-2.490172946717142,-1.6339598297869142,-2.980880546059599,-2.0860792621890445,-2.615373532213095
24,-1.640392558693307,-3.4763538726483385,-1.6613207532278045,-2.013426515942819,-2.3254855219531034,-2.4140702455329768,-1.5663206040202913,-3.142888048879025,-2.043142132906916,-2.6500374253338825
25,-1.4533853281652116,-3.267586215740444,-1.5296648844228837,-1.8985663622090305,-2.1728511234553585,-2.2471752395246676,-1.489945974602436,-2.9117609958200625,-1.914826194858181,-2.4028471369989375
26,-1.4179205318547567,-3.324133131471867,-1.5259870028756282,-1.8426904086776097,-2.1324316205416203,-2.179727581089026,-1.4526711692326486,-3.0080954692596373,-1.8528949727922834,-2.3568046930352766
27,-1.3870173599460767,-3.250871412197039,-1.4740912124424659,-1.8008577241008865,-2.0614237977046215,-2.1013595409483257,-1.3815974203762011,-2.8002805507213653,-1.8100485529723411,-2.2837942652471073
28,-1.3535966803218609,-3.28020461133088,-1.4231823959151697,-1.770161810020888,-2.056544587775814,-2.0898103766669816,-1.3611490323273046,-2.8873293731648397,-1.7836366713960097,-2.295472966740066
29,-1.3332710104644712,-3.3188414650375786,-1.4494004752859535,-1.7532633467672152,-2.0211276255008896,-2.095020958201755,-1.3826773945589794,-2.8923822101627734,-1.7734285382185113,-2.2547449762569576
30,-1.3109895839936552,-3.261524748700576,-1.3678051387616628,-1.7440123130683136,-1.9911028508077113,-2.072378726136781,-1.3097699033679981,-2.7301156839127096,-1.7748597530394838,-2.2354555311687494
