,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70
0,-1.8103581872654462,-3.756652192968149,-3.392473791534091,-3.8789306823912315,-3.324201012356952,-3.118913225490787,-3.7283265642706653,-3.007527008573171,-4.164119214085053,-1.4012074908801342
1,-1.770987207853263,-3.6850926165902043,-3.355081656118669,-3.832076703328396,-3.2725634023394843,-3.0312910463624356,-3.6442210132078636,-2.9350957726841562,-4.0927203311682305,-1.3817148257321799
2,-1.7274350701890133,-3.649270075926432,-3.344140434622742,-3.8199928473457927,-3.2586701800504594,-2.996775778985572,-3.5857131752643054,-2.9160752464056467,-4.101482688537113,-1.3709388265754392
3,-1.6882109966038226,-3.5611706247258823,-3.335385267200866,-3.799328712065187,-3.23985127988241,-2.9746804783867833,-3.506679464308748,-2.8861820669888814,-4.040825525214732,-1.321041492216838
4,-1.6621836741249043,-3.4939065735847574,-3.3016619394317184,-3.7656340414663125,-3.2091632883341363,-2.9190136436348713,-3.463058186284697,-2.842019466664369,-3.9630914598441196,-1.3226447972727873
5,-1.6313100742266016,-3.4533059122882133,-3.3135075082219685,-3.7331489768083492,-3.218097226860948,-2.9029211768287055,-3.4004448707557255,-2.796197694002703,-3.9074565647515023,-1.3450536707571914
6,-1.6107395436185243,-3.4238087092063165,-3.3096458619310534,-3.751578032239647,-3.1921277163431654,-2.8683232490150607,-3.37236762702721,-2.780749701434905,-3.8906559513327417,-1.3682072093895474
7,-1.6171120848971008,-3.426101833143581,-3.362117332409324,-3.7794792294803994,-3.2467160662656727,-2.8950941651045374,-3.3842718329532975,-2.804557887346791,-3.9149090114931084,-1.419082821504421
8,-1.6114845570260097,-3.428113506992481,-3.3582914926338554,-3.7895860684034095,-3.2641372735849195,-2.9071032844714555,-3.3759582512113755,-2.7924216308724517,-3.873679912080555,-1.4552518323359542
9,-1.651781756141123,-3.4764040977024586,-3.4335927709958285,-3.821585923236107,-3.32888886069328,-2.93149410465507,-3.4298421004344912,-2.847421914243812,-3.946382739893671,-1.5316228179107054
10,-1.6631142890558346,-3.50678882677121,-3.4665900286649345,-3.866232342477061,-3.3420409681940817,-2.9741701493372332,-3.462919221205634,-2.8678808968306164,-3.9642154628881183,-1.5824706292492516
11,-1.6514697275827026,-3.5151932810559616,-3.4892267318313883,-3.871108983201967,-3.353679068061538,-2.9938796824269875,-3.4577262068965493,-2.876672152838572,-3.9375075227365843,-1.5549421014533338
12,-1.6540515138745053,-3.524092786908926,-3.4636043262603717,-3.88398432741187,-3.3653687386608944,-2.984330899543409,-3.4440681282019145,-2.8591983242960812,-3.948892560607283,-1.620666130110478
13,-1.652309515538401,-3.498499656489578,-3.4685854772697917,-3.885230321346044,-3.3494595845064272,-2.972135058977386,-3.4516691331068894,-2.8613023252670535,-3.9620626238626055,-1.6091038169048215
14,-1.621034230510063,-3.4451294111758433,-3.43852651632576,-3.8723061391367923,-3.3145550795742778,-2.9311046359851707,-3.393331109092072,-2.833808092338917,-3.9594077678442354,-1.5446689027863671
15,-1.5630979094972273,-3.340363340696697,-3.3285102258974497,-3.7570836660270635,-3.223576343616349,-2.8407964415275955,-3.285950997018978,-2.7194412160141015,-3.8878334353373365,-1.4760227162681765
16,-1.5284472964978784,-3.2623975007340853,-3.2742357765736667,-3.688707304691783,-3.1608022611247364,-2.7879944040702513,-3.213818182709852,-2.6623991548343295,-3.847078192114838,-1.3876386192786478
17,-1.4336860491812684,-3.153410562512639,-3.2017671711315265,-3.6145791072049804,-3.078146035171881,-2.6975476934946183,-3.0978850290821,-2.5732422395186676,-3.770155994562653,-1.3016408798121788
18,-1.3578997029020021,-3.0361381323555494,-3.095995156063822,-3.493217812751224,-2.9869444504853044,-2.592653005256128,-2.99359714819003,-2.4864206164785863,-3.706640852532408,-1.164525976774126
19,-1.287980928364395,-2.91386555137823,-2.992784645491274,-3.4181601903554903,-2.855402099373417,-2.520233491714689,-2.861494272521367,-2.3798848991654435,-3.678677863041985,-1.0925599660971168
