,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40
0,-1.7235155685368029,-1.7667987911894127,-2.004101267234151,-1.7899560017599978,-1.3490444758362021,-2.0123537310605384,-1.9344801416387831,-1.6810894717524718,-1.5645182571515894,-1.5615317215114948
1,-1.7051647999300057,-1.7407990497944368,-1.9956389313933496,-1.7679452890353924,-1.3339827668933724,-2.0118169357867677,-1.9023298125869665,-1.680577387511735,-1.5567719041429557,-1.566236480506035
2,-1.703510661130092,-1.723981602365815,-1.9707256332637986,-1.758012188012803,-1.3084445391467054,-1.9721949754870867,-1.9099042817119074,-1.660794568321178,-1.5193202964721273,-1.5694577524127904
3,-1.6809515055771318,-1.6854255021289741,-1.9541836153381764,-1.738468578663937,-1.2747201384999316,-1.9404783533650127,-1.8692392891490113,-1.6372796054766832,-1.4892106282155375,-1.5934521190392053
4,-1.6689904043599875,-1.667655698624404,-1.9252633134928527,-1.7123257017982214,-1.2482254906323902,-1.8973810155971609,-1.8617891981491064,-1.6114910345445779,-1.4577135101050818,-1.6131209177535744
5,-1.6162522233790055,-1.6009594898113417,-1.8840198972001794,-1.6499692366453504,-1.2063695539674721,-1.8397773474272736,-1.796842601820969,-1.556438022987444,-1.4057352195785473,-1.5861299517197707
6,-1.5694537024212083,-1.529688823042278,-1.8468062268204588,-1.5819866882155122,-1.1225334590696223,-1.7873777284713896,-1.7626439438509698,-1.5008838300831737,-1.3345074296456316,-1.5329803973312608
7,-1.525834444481405,-1.4681272845704536,-1.8158991134337323,-1.5312956891299203,-1.0794581851402822,-1.7349322433425172,-1.6946996038873687,-1.4527635231763936,-1.2938608949720223,-1.5404855671428146
8,-1.4479313979696944,-1.3617056959925775,-1.7320515523036784,-1.4218172835371607,-0.9969737013457948,-1.6261051377106988,-1.5905903202095157,-1.358503200586542,-1.2044044869332018,-1.467960317827539
9,-1.3910006915551998,-1.300342312283411,-1.675400525109038,-1.3542606275918128,-0.9249003139750966,-1.55906582668167,-1.5261148595972247,-1.280718284445788,-1.1308721292105646,-1.4423669941928294
10,-1.3116318070840616,-1.210934338954445,-1.6067432386705993,-1.268055749095314,-0.8489674665323025,-1.4555788553559004,-1.4481570046865055,-1.1937388159390372,-1.0347567869782566,-1.3492666906458899
11,-1.2391811457355506,-1.125102750535422,-1.529495057503583,-1.156826861650153,-0.7697495707185438,-1.369830683299216,-1.3670011344712143,-1.0996384590596804,-0.9685879018226551,-1.304183547291772
12,-1.1937799776520799,-1.0756477363834132,-1.4875107776384955,-1.104117029285044,-0.703924368796229,-1.320422369142015,-1.3242505842298955,-1.046180599687953,-0.8964152272900732,-1.2487798767204206
13,-1.1237953805586005,-0.996636263426341,-1.4250974412921402,-1.0307432125404967,-0.6286853892292227,-1.2350120343161017,-1.2370954493281723,-0.9544535528558167,-0.8148606832856873,-1.168178592699596
14,-1.0821955229704268,-0.9549193059035765,-1.3773050740493251,-0.9587918142501838,-0.5856713832942488,-1.1666019695580452,-1.2107547931884963,-0.8924946018729875,-0.7601981404761848,-1.099187983024108
15,-1.0362546619183721,-0.9184638622654506,-1.3094099770473742,-0.9010163609361399,-0.5300620216500741,-1.0907710691525896,-1.186835300849421,-0.8268904391006981,-0.6911573942442333,-1.049176914402899
16,-1.0141030096342263,-0.8994514474243585,-1.2977768773462877,-0.8688015085400432,-0.5053534464325741,-1.064003498719829,-1.1627468338355484,-0.7892637983655215,-0.6586323401055257,-1.0226682693687754
17,-0.9956436949385188,-0.8938672822953168,-1.2605104393675026,-0.833403918815894,-0.47225732150546895,-1.0321472751137242,-1.1697271044460362,-0.7584680706848409,-0.636212018825491,-0.9944076267980898
18,-0.953151489222499,-0.8252548654512334,-1.220137108706119,-0.7609098660794024,-0.40838267207156836,-0.9501265176857273,-1.1145366840645416,-0.6791171631851434,-0.547001746069342,-0.9404616429073014
19,-0.9315470837187778,-0.825861867159975,-1.1941817216670598,-0.7430928274873769,-0.39444863849103073,-0.9324101538146367,-1.1134403011699623,-0.6662915114531108,-0.5327174761860768,-0.8949306940974091
20,-0.9203892591427947,-0.8078432896219113,-1.1748197190928034,-0.7191539861218001,-0.37789506863779143,-0.9080934314188919,-1.1018066561940685,-0.6375875719714591,-0.5172576275230057,-0.8772653461851847
21,-0.8944194002032195,-0.7986737808856927,-1.1538336905338746,-0.7035306476013181,-0.3497924318034611,-0.8709062813262727,-1.0849741828831803,-0.609928580771007,-0.4784066985896853,-0.8490632567044003
22,-0.8579652064031096,-0.7687975980172788,-1.1201203932654913,-0.670834964279897,-0.33406407321130027,-0.8338772132636342,-1.0374634059948318,-0.5712187971307391,-0.4563140548874418,-0.8046138753240444
23,-0.8576143551152527,-0.7526766433742141,-1.1084399029388048,-0.6464748600697585,-0.31706790868021406,-0.8195833510601048,-1.0453368730747679,-0.5610266052087883,-0.4301902304626826,-0.8081508427437176
24,-0.8244730162675383,-0.738678772209659,-1.0696035816025058,-0.6231831477014947,-0.2902722056467294,-0.7610408604726482,-1.0097920776611642,-0.512027162096099,-0.39477039375588324,-0.7565942010581438
25,-0.7949390877415105,-0.6995471631249429,-1.0302535667057326,-0.5794412820296232,-0.2755377202973807,-0.737792821465647,-0.9810734724747977,-0.4774107667606323,-0.37492635020369475,-0.7363112824024219
26,-0.7441767508909427,-0.6675082630116206,-0.9915960376405336,-0.5331059323804669,-0.2459206013486738,-0.7022027171721184,-0.9261921577698707,-0.4404297272179182,-0.35691500041933855,-0.6895477718812226
27,-0.7218863952154281,-0.6483685801871596,-0.9394067148411258,-0.5176906196255276,-0.22332464273610872,-0.6758026659127797,-0.8994968867744462,-0.41879318937892196,-0.34426906578712096,-0.6688575208363492
28,-0.6931412385815552,-0.6235887628883395,-0.8704393137378632,-0.5003523589516636,-0.2120900658464584,-0.6275989757881133,-0.8566353281058312,-0.3802527298385412,-0.31560847415088616,-0.6439670437037787
29,-0.6673085753158248,-0.6207615063966401,-0.8304252428332545,-0.4851540272456882,-0.2025736306825003,-0.6265853199220285,-0.8285999657662896,-0.37086712212460066,-0.3207819219555866,-0.6267148705227139
30,-0.6440516637576796,-0.6087323675607726,-0.7947216278837909,-0.46823391472286274,-0.1940166274641704,-0.6100869866083817,-0.8169861930520542,-0.36365549480951187,-0.30126358371696876,-0.623377658944286
31,-0.6097739826364441,-0.598148045288702,-0.7210723547439868,-0.4522862452838422,-0.18302758965386712,-0.6010905070017761,-0.7734956737716655,-0.348516516179017,-0.3176720755769369,-0.6115197940828933
32,-0.6078081128169536,-0.596745504945642,-0.7271610209714989,-0.4732707969328953,-0.19634612688124362,-0.6166253688402463,-0.7772650249805829,-0.36247855846532506,-0.3233214553555716,-0.5939605234129773
33,-0.6018844600996528,-0.5968253069860842,-0.7402601542518429,-0.4828316663633481,-0.20910436007124805,-0.6479039241317633,-0.7888199656064495,-0.4065300119881408,-0.3480018447351615,-0.6147690589827768
34,-0.6128332057742509,-0.6141717646850909,-0.747946420896158,-0.5134276965721544,-0.21570313158767637,-0.6601602828520365,-0.7937198869980289,-0.4362264651020289,-0.3642863199756744,-0.6303923588369297
35,-0.6265785549026585,-0.634468314027049,-0.7700907543040448,-0.549760059492493,-0.24580696018930417,-0.7156787818811142,-0.8103426935248869,-0.4798142296673428,-0.408384806370873,-0.6538165562030803
36,-0.642991046028905,-0.6593230963087533,-0.7866486037056241,-0.5820670386048298,-0.27100671089081557,-0.7476154327646829,-0.8404122725501019,-0.5158498584869944,-0.441897033622194,-0.6695074064077844
37,-0.6331539520139896,-0.6502489713308227,-0.8034654280695755,-0.5942882711682701,-0.2576733639257072,-0.756054435744102,-0.8477096739455927,-0.5315879058742153,-0.4286090939455957,-0.6690012697233491
38,-0.6218735486398882,-0.6353275220485316,-0.7859072085078948,-0.5903503203112106,-0.23509159169665272,-0.7627885461634447,-0.8315025994019284,-0.5249274802076916,-0.4123198239472639,-0.6739410255817299
39,-0.6295722942274514,-0.6392112926539907,-0.7834420672900687,-0.5978498681514904,-0.24670242132663406,-0.7765438868101722,-0.8435224389444899,-0.5486843615522847,-0.4324331093201922,-0.6858448195176833
40,-0.5872793268328642,-0.5923966601220451,-0.7163070524774128,-0.5698538632120246,-0.21501845971624453,-0.7349402570142874,-0.7955657335740995,-0.5079865313659502,-0.39969427409474095,-0.6581909210650477
41,-0.564331133279204,-0.5759140315045949,-0.6844271058408933,-0.5491954779304561,-0.1977344290147391,-0.7239698699958207,-0.7876692606235988,-0.5053884863882021,-0.37082354097635617,-0.6490900341672722
42,-0.5086092608949595,-0.5225540001636296,-0.6118110023084953,-0.5162763307778735,-0.1437755416579473,-0.6614487035126918,-0.7109363982891591,-0.43620721961667536,-0.3085685871061353,-0.5828148322188517
43,-0.4954321408795617,-0.4901371950950686,-0.5664628555170285,-0.49778625010763927,-0.15141724548436586,-0.6360108202433786,-0.6738887961902487,-0.4146715237206516,-0.3005610080025087,-0.5870129691180473
44,-0.4156427811720723,-0.41195146936194244,-0.4569267165501436,-0.4149630340424179,-0.07793822167040042,-0.5501894032001673,-0.6067179864682664,-0.3355542666301373,-0.2085649462058518,-0.5141842120122196
45,-0.3625094895575326,-0.36348473260709674,-0.35092329193785016,-0.3587852279811319,-0.018811040932002688,-0.4830087230670751,-0.5342797862450585,-0.2477341573668364,-0.13849116857942648,-0.47034232608283866
46,-0.2928049279433426,-0.2915861123833814,-0.2849700981226498,-0.2957896418679783,0.03968384124517217,-0.4124332453438963,-0.468050218318327,-0.17209982384363243,-0.06721937848777813,-0.4115457150781692
47,-0.2511961637997754,-0.2530027932566433,-0.2176313918965132,-0.23287629814565772,0.07354017136331613,-0.3628452214841377,-0.41421550299473664,-0.12333850012647142,-0.019272746012637516,-0.3771981343599556
48,-0.18947016164019492,-0.1823766789040599,-0.14542412242077754,-0.16549591252458182,0.12573898784537288,-0.2936528914738764,-0.34290402962835675,-0.042887375082115466,0.05020743410405124,-0.30545028760749593
49,-0.11951562454729169,-0.09517172846071409,-0.07595565563873825,-0.0894134215148189,0.2311180413747173,-0.1862040529871095,-0.27637148689172875,0.06551597395670078,0.1570758964077292,-0.2296602798677909
50,-0.03671038263451361,-0.013628620708696708,0.018334724830777048,0.01888651096696682,0.30563378765762,-0.10021499279593814,-0.16784587194281173,0.15318919556506766,0.23907773162385457,-0.16816267723686737
51,0.010713278567969775,0.03909570049238929,0.09083861457798267,0.07444840472059214,0.3631100670716478,-0.01866806945870847,-0.11338128230417431,0.23766146907027166,0.3171661846198302,-0.1271833473986497
52,0.09230802173589045,0.13113036278870538,0.14403130132449274,0.17404852250210437,0.4604799146128833,0.05761567382067632,-0.012960830106227663,0.3394384360892971,0.4009776697941031,-0.02903503492376346
53,0.1535096369025076,0.2168613196970089,0.1888976081743414,0.26886863651589227,0.555379572312852,0.1587085953206959,0.057343163416666454,0.4301934015255356,0.48281546038753786,0.014602096376710252
54,0.21032771509827886,0.31210999112310156,0.18977477668032547,0.33616350339406215,0.6783302644139412,0.263100036510957,0.11815340926045226,0.5331523251695063,0.6008667143218891,0.08891508194223223
55,0.2209474075544991,0.3501061742243158,0.14371648659137504,0.365139971957079,0.7164202688972955,0.28608772660826026,0.1389917402030118,0.5566555973590581,0.6283091343111112,0.12510590246514522
56,0.2441116204085972,0.40600490894471813,0.1494676285155223,0.42208542813033795,0.7522621668663932,0.33919207758545533,0.17327958071866145,0.5934004890597845,0.6683054913083758,0.15796995909749095
57,0.2556556056140621,0.43456577861727075,0.08995462204715082,0.4601670621837218,0.8138731647545129,0.34840217191263884,0.1778163732658684,0.6208718536667822,0.6843385619025475,0.20901341786263253
58,0.2868893467943986,0.48443121168894804,0.07580848208262234,0.48021089922384863,0.847255734081062,0.3845000469771731,0.18788656502260612,0.6435287632363816,0.7297857788924575,0.2432481322247692
59,0.28228176925640247,0.47627300260420347,0.05322605388922912,0.48427459795932787,0.8401016246569665,0.3704808113443291,0.1716179054309128,0.6346816573162215,0.7253675857612863,0.24033199069381636
60,0.2596508830440486,0.475278372480544,-0.021990808387270227,0.4550832087449869,0.8045116336650814,0.3155140748153665,0.13512535083622249,0.5872973169565252,0.6885592091372112,0.25479382056625194
61,0.23927378027143084,0.4583212406137587,-0.04385685772230022,0.41582475593295115,0.7341964474136273,0.26230994233232224,0.08657555519846724,0.5345615922927819,0.6611699118622295,0.2509395952474791
62,0.14252697826759328,0.3863901907431914,-0.1668425880723149,0.3038875643413433,0.5627884125834431,0.1220252792754914,-0.01324559233375259,0.4066312517830821,0.5589089975758016,0.16560005722802668
63,0.06562070197379141,0.32322876863284694,-0.26035271727675285,0.19832555227168674,0.42095905699469516,-0.01909431989257198,-0.10341340006742672,0.27630648016532816,0.4431995836204294,0.08054606507122375
64,-0.03340260052882693,0.22687152531418822,-0.37313644081876857,0.08954580104842867,0.27838516795471924,-0.18643950493656009,-0.22261295812204754,0.1393175768434349,0.3185296541198765,-0.012723280454066996
65,-0.17432035128739912,0.11176507745906718,-0.5482424448685148,-0.07434171255047295,0.05444811071731881,-0.3990316037399918,-0.36836533008775374,-0.05355901321351762,0.12594395565551275,-0.1646310644521577
66,-0.28479699272600895,-0.002351593936309345,-0.683458852445131,-0.2355806648239854,-0.12744973669526677,-0.5977491219321739,-0.5139650332023403,-0.2320648490464088,-0.006984834953583909,-0.2704142745429222
67,-0.4687758750765109,-0.16880357082738381,-0.883634894543746,-0.420025304094358,-0.3588861108930817,-0.8430501283321029,-0.6953114018554907,-0.4512907639404587,-0.2345613258993566,-0.4350023674014006
68,-0.6126262336329173,-0.2925889780049695,-1.0705164339092699,-0.5927349201148989,-0.568517980928199,-1.0665251398139632,-0.8326390642000231,-0.6544276188271073,-0.4245893308673826,-0.5759711694004749
69,-0.7615116343177224,-0.42596964801005527,-1.257295471656771,-0.7691835093267931,-0.7459669757913728,-1.2589054818026844,-0.996267267547689,-0.8387875933069077,-0.5839234992358834,-0.7200457463612415
70,-0.9510351594770138,-0.5969290116610438,-1.4710879924912612,-0.9719109670473599,-0.9704612938414781,-1.4912528866237365,-1.167281844721727,-1.070509676915496,-0.8285741974684866,-0.9190685332074114
71,-1.0893002364414388,-0.7574617323783552,-1.6237326044458258,-1.1596751294402654,-1.1490237432237207,-1.6805764715688345,-1.3333620955920915,-1.2571887947699454,-0.9871515848418416,-1.0427925122758905
72,-1.2460955838485435,-0.9045536720826338,-1.8074739178348638,-1.3378992393351108,-1.294771140371452,-1.880449747089679,-1.4652181696759046,-1.429861521511546,-1.1591559557015267,-1.1822281032529194
73,-1.3645458707352065,-1.049859855832629,-1.9604401614254983,-1.4802254937441686,-1.4131342247590781,-2.0732515013486634,-1.6110522639737843,-1.59149413779631,-1.3221262924383048,-1.279403250444128
74,-1.4713867359847477,-1.1634304478052695,-2.0795751263314277,-1.5863373636236706,-1.4930282801243315,-2.186640866327931,-1.7017210621003591,-1.6906820405426688,-1.4262257888024492,-1.3855848791620144
75,-1.5480968743298225,-1.2593260388066323,-2.133176187796688,-1.673249491741759,-1.5147923360909512,-2.224171922833315,-1.7746335348871187,-1.7494083377997978,-1.4898584817832092,-1.4328878372444536
76,-1.5924575253708084,-1.347455389371175,-2.156174565318895,-1.7377416620141592,-1.5064143888078128,-2.2339559490072918,-1.8311603052878855,-1.769524406517606,-1.5242297723959637,-1.4557294909341945
77,-1.6680855032307829,-1.451252550174568,-2.1948377319075942,-1.8087355390005337,-1.5420489001902646,-2.2360511122437163,-1.8751171299095362,-1.7986339742613324,-1.5681850704147293,-1.5155973601099413
78,-1.7035140803211413,-1.519198841135744,-2.2169468990096233,-1.8557137620418478,-1.4952739349080508,-2.2621390484185593,-1.928060566585766,-1.8078290428525525,-1.5827123737246678,-1.5446521473125434
79,-1.717023667796243,-1.5725857603067748,-2.1474888386088073,-1.8444857869964857,-1.4529230109025868,-2.1173579987248505,-1.9437587331802326,-1.7374569940920475,-1.5206002791486377,-1.5504011476737782
80,-1.7469235973799566,-1.6341834895069796,-2.1153380006683293,-1.8721992764651076,-1.44763066549819,-2.0384799344322713,-1.952102292825835,-1.7168569226139565,-1.5082425878310213,-1.5731535075956082
81,-1.7902551208341413,-1.7066827443370933,-2.1128209328643472,-1.9226786872865071,-1.461842647308238,-2.0244906731547267,-2.0063129485832487,-1.7267341232181685,-1.5218353684880495,-1.5789848311249504
82,-1.8209519950205382,-1.759438886962435,-2.1681855635361886,-1.9432605542476302,-1.435774949792697,-2.127172069293425,-2.0572782174515543,-1.7638124305582024,-1.5744861434272444,-1.6067496673047081
83,-1.8406488835901922,-1.809261699986012,-2.1819456274058764,-1.956697681140225,-1.4424544579796998,-2.128524906713111,-2.092972419489223,-1.7849275801561015,-1.5858100912310371,-1.6158470109431964
84,-1.8843755583600195,-1.8700095807603818,-2.2262487916644558,-1.9933838474842243,-1.4375083296775193,-2.217999834181457,-2.16944806955916,-1.8171203545682881,-1.620718099132261,-1.6386386726535298
85,-1.9320373733653273,-1.9282056008217154,-2.311212279427034,-2.0345631505112833,-1.4899321763836701,-2.3576742217952735,-2.2421726222833467,-1.9023512324094176,-1.716911976814584,-1.677747371767893
86,-1.9630218575163036,-1.9623596533735077,-2.3286329040673244,-2.058102359882175,-1.5129696582953565,-2.3371600974094346,-2.2716841118254494,-1.9051959075533371,-1.7186088267470574,-1.6939985850191468
87,-1.9453798029610516,-1.9610762414925056,-2.32646998279602,-2.02747394462183,-1.494459500249481,-2.365555186772585,-2.2811194932116297,-1.9277708392150033,-1.7209839240586098,-1.6786313013600942
88,-2.015785009350254,-2.015747606907932,-2.436925027322827,-2.08155964379279,-1.5645338085780587,-2.4629185285403947,-2.3674811520931667,-2.0046722283221396,-1.7804904741846102,-1.7432118068438984
89,-2.0277499194074293,-2.0280281647344043,-2.4455809231789,-2.087727687909608,-1.5881687464721044,-2.4842898179573245,-2.4154796532854066,-2.031569721604562,-1.8112012883802775,-1.750929941911204
90,-2.0562789388326146,-2.057955441477928,-2.5261296002894182,-2.091333120942035,-1.6361936402073094,-2.617118062776988,-2.467188034077836,-2.1270977902522925,-1.8970130831242433,-1.7951840242187815
91,-2.065749583647101,-2.068943914099705,-2.5001566013707888,-2.0751095651455347,-1.6354399610163017,-2.5178641748642465,-2.4892717740943424,-2.0989153561662093,-1.842954596814028,-1.815373472191981
92,-2.06878344333787,-2.0542059536511954,-2.5609532884069908,-2.0802277271066028,-1.6518440403547554,-2.600242779764206,-2.497543949297356,-2.136663774612627,-1.8929219135594586,-1.817833447686231
93,-2.0922371311622894,-2.085590740083854,-2.5832651534463826,-2.083984248671071,-1.6575236915522846,-2.6737536267019477,-2.5529752902959593,-2.1837396809364917,-1.9362459275420951,-1.8403936796051505
94,-2.0816287681123566,-2.0624124859362714,-2.590936932656199,-2.0580231870293493,-1.633548360115991,-2.6756061619870213,-2.526629988237303,-2.16909660291344,-1.9303341002794125,-1.8426714146261307
95,-2.1031141934593873,-2.092804920346248,-2.626842326890967,-2.063231909819309,-1.649283432052392,-2.705375351521061,-2.5995918602290047,-2.20532823504644,-1.9467828815782682,-1.8674356392789482
96,-2.100561036721548,-2.1024657156656508,-2.61504861754454,-2.0603088196579455,-1.6437221394902763,-2.7222651585378363,-2.585365672929206,-2.212101329332596,-1.958570571884317,-1.8508669067994306
97,-2.102315793109176,-2.1018467188104335,-2.6545247098310467,-2.04832354184633,-1.622216107195334,-2.768354473690653,-2.603415699488733,-2.230524211450423,-1.9888223398411218,-1.8504177980509469
98,-2.11385023174119,-2.106105980821191,-2.660313896740808,-2.0485081593794447,-1.6487713465732885,-2.755541485496776,-2.613105513112675,-2.2406718947999775,-1.99890603560793,-1.8683035304401752
99,-2.100669197710901,-2.110743580857677,-2.645395200505647,-2.0304011512440936,-1.6322010146238668,-2.735757092442278,-2.6100265080457095,-2.2322167351740045,-1.9714599350992927,-1.8567459704899516
100,-2.099090879111207,-2.13891296774312,-2.6450965964283335,-2.042200226366189,-1.6258522661705677,-2.773746807205509,-2.6213768674901528,-2.237832478249371,-1.9980218658630406,-1.8479566004631152
