,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40
0,-4.244073536623066,-3.265386255591975,-3.2027108415104766,-3.5860584385917877,-3.733216230521387,-4.177170369828706,-3.403608730970168,-4.480024215114667,-2.814245821565409,-4.775435449242146
1,-4.176874219659197,-3.190551866973638,-3.1487293789004194,-3.5130776221580167,-3.649356050005671,-4.0787376912183415,-3.354002061446642,-4.381946667308361,-2.7645553689305262,-4.700237656434209
2,-4.11557267674715,-3.1410751562691934,-3.1061154760226004,-3.46578238420506,-3.585516990015613,-4.019638391731233,-3.301606202491605,-4.323307352147406,-2.696450983470949,-4.648816528748986
3,-4.015948668877646,-3.0598143643181914,-3.040950465520868,-3.363952531423303,-3.4896956630275278,-3.929477880977204,-3.193706288103862,-4.220290759535725,-2.6061588846742114,-4.558117852607835
4,-3.8822532695097585,-2.9497636220590415,-2.9433138987751466,-3.2412788674488335,-3.3712041342697447,-3.7914113153990554,-3.1012415012290293,-4.099665363720704,-2.4859556412827075,-4.4350170155261495
5,-3.733579724575859,-2.827476591060965,-2.8500237710911254,-3.10863787328001,-3.2600436340093006,-3.665446271943335,-2.967491686033216,-3.958408511552544,-2.377292561870907,-4.309491096610177
6,-3.6113118522184915,-2.715475766384456,-2.755398178234598,-2.9981798523572456,-3.1411351188756322,-3.550406873209569,-2.8884694294357742,-3.8151680704235953,-2.2671750797678425,-4.191234039303878
7,-3.4962086555451006,-2.6187206001064283,-2.6859963969361296,-2.897828982787399,-3.061454461089571,-3.435207672045261,-2.7845031869251566,-3.7252640823807512,-2.182087776530157,-4.084368415917193
8,-3.372446719417271,-2.50350267078947,-2.590863267842561,-2.7815286325888073,-2.964857774329333,-3.2977659946741325,-2.7022391484878328,-3.5940858568060077,-2.0802352814631213,-3.9868993022651242
9,-3.3106004227359405,-2.433516632239808,-2.5381734976507744,-2.737380647459216,-2.930639435155438,-3.233412728917626,-2.655589351740145,-3.5474104282266268,-2.0107244584373007,-3.940380617680616
10,-3.291124363781137,-2.4122502782385697,-2.5130629434504637,-2.710320631602359,-2.9275137865951812,-3.1890669980811324,-2.6563056723054874,-3.546930325344772,-1.9821592073073955,-3.9152373095457405
11,-3.2714338766391626,-2.4006875364714673,-2.480936765438297,-2.6974524895652103,-2.9467535323413907,-3.1564554475705857,-2.649658242501526,-3.6142357176239956,-1.9602572929768056,-3.9021923104359284
12,-3.2842486678282765,-2.4177903146059627,-2.486299533910715,-2.6970041050475406,-2.9703582132192774,-3.173418255441615,-2.6578549546884314,-3.6695949985181002,-1.957549333212437,-3.91871931986836
13,-3.263293523897173,-2.4067264992249573,-2.4627015613698062,-2.6915832320101165,-2.9726978399134554,-3.1671119589969554,-2.6326977923902035,-3.692075057687614,-1.9197920550752055,-3.8821387542925656
14,-3.2097785010580546,-2.3877618428259213,-2.432069097254545,-2.6639146349360816,-2.9591551225949315,-3.1618976116929622,-2.6088095300282053,-3.6707229821986065,-1.8812119475396583,-3.8266062072337133
15,-3.1705021080418665,-2.3866784175742652,-2.3966959915363644,-2.6371319894637084,-2.910663286489268,-3.156254089731787,-2.5730318486717105,-3.622136386528896,-1.8549948355522672,-3.7724740154128487
16,-3.100150738072205,-2.355158161281365,-2.3601256169378355,-2.600790035592976,-2.8539463532035563,-3.139194976433691,-2.512565959632651,-3.544078991889606,-1.805565360738275,-3.7038033297354414
17,-3.022702111616746,-2.267298329163124,-2.305028064194157,-2.5401196006895828,-2.7693698671549005,-3.0779979516851395,-2.4500968682728828,-3.4246046027415873,-1.7405560291627458,-3.616644612705988
18,-2.952238569420847,-2.2127576860645255,-2.255103736579806,-2.478067583067456,-2.697249399472185,-3.0110115570952116,-2.39309856447877,-3.3207833119216326,-1.6772564601285977,-3.546229504380478
19,-2.823575493274932,-2.098100134811061,-2.167899267848654,-2.397018735460632,-2.6052830296305096,-2.896531523722913,-2.289840750141236,-3.174637845534671,-1.5794183894647273,-3.4161845092092555
20,-2.738962523573909,-2.009547363100154,-2.107709183856037,-2.32354979830689,-2.531754684902879,-2.808518435642323,-2.2338971204733387,-3.062120368571976,-1.5108969524163929,-3.3323787221313177
21,-2.6171208189897013,-1.8881778323832674,-2.0193255372510204,-2.2233018713347787,-2.428365938779765,-2.686058514626064,-2.130401848516211,-2.932779131130367,-1.4149649953396193,-3.205655931871661
22,-2.564003186488933,-2.1620451357487256,-2.0070778887105067,-2.3706704578364857,-2.4092397708606788,-2.772633862376414,-2.222362797797384,-3.0123409733192115,-1.3526425665013306,-3.3481252593676274
23,-2.322923394030525,-1.9170047217770771,-1.8677183788920053,-2.027445429440531,-2.3216883618751476,-2.515048847010937,-1.980295255934118,-2.8247163491499685,-1.2358141090858943,-3.0891243931796835
24,-2.303808954512792,-1.948578312863705,-1.8401224336639912,-2.114739279988919,-2.252863366001247,-2.5956122675518998,-2.0262254449926638,-2.7636408535012063,-1.206213075787052,-3.2348623502672345
25,-2.168832739182469,-1.7313931118525019,-1.7240200356792863,-1.9940820687369014,-2.0922846835433058,-2.3050761381398304,-1.864089404407918,-2.5921261378551606,-1.0934758480523887,-2.824351229133451
26,-2.111657979898368,-1.6990857475762824,-1.709784466256143,-2.015834092938189,-2.0640821676659855,-2.2836432743394073,-1.8266249042638503,-2.555114571510585,-1.0166746602878838,-2.9587978332446334
27,-2.069280452400664,-1.6235777295663691,-1.6353124062299782,-1.9404342877221774,-2.00013691204609,-2.2562969632173697,-1.7678240162680718,-2.4383023144366516,-0.9868900166878323,-2.811169004598769
28,-2.0706267772393003,-1.6389207426057861,-1.6229617973143473,-1.8870295580785366,-1.9625335207732932,-2.232017290424179,-1.7683148098097776,-2.4611303677079936,-0.9665727253115731,-2.905996145483758
29,-2.0539369586792464,-1.6022495694518477,-1.6119142146152903,-1.9329831820326109,-1.9136454312178324,-2.178285082589846,-1.7654990818066114,-2.4531579269262327,-0.9370637620708937,-2.9226047036514182
30,-2.020514168021886,-1.5928997939040686,-1.5990708449344857,-1.880975541618849,-1.933835378823853,-2.1293017342471687,-1.7279007439016885,-2.4424447579425825,-0.9277182458762245,-2.768105437699289
31,-2.0277284650490084,-1.5908926837310795,-1.609885914061308,-1.914542792742962,-1.9808651803771236,-2.1040961588090092,-1.741128801496092,-2.525240017670923,-0.9569693817837791,-2.694773616473421
32,-2.136802243436872,-1.6794339864439232,-1.6594165637405411,-1.9954257224622076,-2.086597499728176,-2.2068558930565283,-1.8006646374912387,-2.7328212714184485,-0.9934622329224855,-2.8342480585519003
33,-2.271291024540744,-1.8021955283276694,-1.7562385824391393,-2.1233976099549707,-2.2080365044314596,-2.390027549431159,-1.913763671612699,-2.9302861986220927,-1.0738228167255623,-3.0374835978107506
34,-2.42926565109973,-1.9147362627365248,-1.8463368174179007,-2.2980640122792617,-2.306072080325247,-2.5254904350772667,-2.0355603874955324,-3.0911092562571456,-1.1709726244038847,-3.186313142711188
35,-2.566194746967224,-2.0283455260279597,-1.9434482127092123,-2.410716378694171,-2.392131930784077,-2.675290272899704,-2.1275897697515767,-3.197559886818651,-1.2892535727676218,-3.3157677590637595
36,-2.582014396801975,-2.013582159937105,-1.961097965826534,-2.4335533034155756,-2.4065506888889545,-2.677065822873965,-2.161759606462703,-3.207512585706538,-1.310527066064656,-3.3078826880080276
37,-2.5542031733333785,-1.9836866468455452,-1.955956424071964,-2.415706833224725,-2.3846700974350954,-2.6552876894329707,-2.1371490871839054,-3.1686668989620435,-1.282290220126613,-3.2524867969059925
38,-2.4889491886050528,-1.9524715400353707,-1.9345766731533371,-2.3731748900438587,-2.371807779842992,-2.634339505268702,-2.1073754160904583,-3.13543402440928,-1.2554009578075995,-3.2010672752659146
39,-2.370665160471523,-1.8572526897637434,-1.8600144575093542,-2.2790998468651034,-2.289971779077914,-2.5204846599319506,-2.0295871342738514,-3.0305875500012944,-1.1925874526294582,-3.0828636397407125
40,-2.208323686806291,-1.7410457037317024,-1.7683010595352415,-2.157710511085624,-2.1924766971653358,-2.3964834980624015,-1.8981252449772543,-2.9088366998295205,-1.0890850851189007,-2.9387294471471437
41,-2.0467681732075262,-1.6324729015956052,-1.6833162927002956,-2.0288851724132035,-2.111603861673809,-2.2612427481531236,-1.7919498799622464,-2.7976540004429045,-1.0046812837375183,-2.7886271253648482
42,-1.8826161723206916,-1.4908408865457252,-1.5748705845245767,-1.888781661000576,-1.993336319965671,-2.076043925076478,-1.647663059677363,-2.650871785144436,-0.8785722721051736,-2.6342621919322706
43,-1.7436300829235472,-1.3762397142391334,-1.482396697100781,-1.765582853413062,-1.92234019441512,-1.9481467210356247,-1.5185880855973284,-2.5374689437554387,-0.7884084630457815,-2.4971509007952384
44,-1.596768439415496,-1.249980105333797,-1.3776010628702535,-1.613852981665364,-1.8185949166733666,-1.7849561753270948,-1.3801077898373433,-2.4355329242746033,-0.6702752825609745,-2.3545522686034523
45,-1.443932115381492,-1.1422257969923786,-1.265962223016472,-1.472771713341671,-1.7398352707977598,-1.6260898841463862,-1.2318335476913622,-2.3326362456541947,-0.5561434319289772,-2.206632459806425
46,-1.3171013849992075,-1.018784451531529,-1.1696800254902875,-1.3343302664507606,-1.6643447805325475,-1.4575533666786666,-1.1138354960298487,-2.2394321507704595,-0.4429913086211366,-2.063329748230985
47,-1.168940524697312,-0.9260186976111853,-1.0756501223258788,-1.1845453149149043,-1.597323343521268,-1.3142597588716087,-0.9865709239913794,-2.174785267478048,-0.3495996474431224,-1.9135108369859457
48,-1.0524804928972036,-0.8281922490753922,-0.9747170872889769,-1.0635378337005241,-1.5201245386409585,-1.1615975219102759,-0.8606146274577213,-2.0934963444878383,-0.26263202996395596,-1.7967289242635263
49,-0.9113400418572503,-0.7125912506697601,-0.8751530752363408,-0.9076319409600387,-1.4417824305975608,-1.0122795900881019,-0.7192122496829627,-1.9998403082306648,-0.13790469488218285,-1.6325198993054566
50,-0.7589112383437131,-0.6265906231472641,-0.7661927589396521,-0.7512274463475882,-1.3419453997609134,-0.8720347179510057,-0.5546811360913844,-1.9139027051995474,-0.035427522729379296,-1.4883508873423197
51,-0.6569318934394371,-0.5615146229652538,-0.6924452319469135,-0.6498809911472456,-1.281124498753853,-0.7656722672832915,-0.4548918876049553,-1.8553047155540863,0.036804550534352165,-1.397815549850677
52,-0.5587298486495407,-0.4939266496278385,-0.6244164320756141,-0.5393709784822127,-1.2041977144251805,-0.6795174287438164,-0.3455062784475822,-1.776526133399789,0.11205658260806298,-1.2945781894038662
53,-0.4113628123827969,-0.37953617714240123,-0.5313951882373906,-0.40133036034999026,-1.1089519275448614,-0.5195082178089948,-0.1990616577444302,-1.6674685514783973,0.20723264580606,-1.1485823825149486
54,-0.2820814455380311,-0.2735714138842418,-0.43259412693569466,-0.26739943225253526,-1.0092652631149674,-0.41052469849761564,-0.06290633052882039,-1.5417245326941493,0.32121509114837915,-1.0243433300354046
55,-0.20341524273662231,-0.23478167478934625,-0.40486850935597185,-0.2140981004003481,-0.9577970458339988,-0.3638512528895419,0.004602688006498373,-1.4824215643486058,0.34832464297512983,-0.9652799195882255
56,-0.15482143681186294,-0.2207993600285278,-0.374654805708705,-0.1522171178715301,-0.8966196767257932,-0.33012970196064273,0.04213982246248908,-1.4196900375753503,0.3728538248503707,-0.9455618611276445
57,-0.06652330677457961,-0.1376207736177842,-0.3134637445714908,-0.058936579123408425,-0.7956281312921996,-0.24896639351341293,0.14386466402445933,-1.2951868191835267,0.43622888641697305,-0.8204229705361294
58,-0.006728994773646101,-0.09809364897775932,-0.29777878013576004,-0.040910534801681026,-0.741322200916544,-0.21606025472291526,0.19759435920227422,-1.2259139121106832,0.4878289726014321,-0.7652266614087929
