,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40
0,-2.2471267228793725,-1.8777074445207123,-2.113077373886199,-1.8957614654490422,-1.9895126950255093,-2.2172908165542156,-2.2604151366829957,-2.3372352128203917,-1.8729029097129901,-2.3215335190717794
1,-2.191449473953076,-1.8333212526942062,-2.0529348478661986,-1.8461747670428736,-1.9303700086651143,-2.173616120613953,-2.2022046290271,-2.273493523282056,-1.8307825280989158,-2.270812083673793
2,-2.16318164812228,-1.812364170278136,-2.0090534380726446,-1.8141120522486982,-1.8862936201532206,-2.1455536015894463,-2.146699066435637,-2.21188619700715,-1.809080635457836,-2.235334642185291
3,-2.1538123986933373,-1.8047583707409058,-1.9734294648265718,-1.7701861166609187,-1.8490788215976157,-2.143402309468106,-2.1114330298787496,-2.1588286718776395,-1.800201521511141,-2.2289544638462515
4,-2.0995478951253994,-1.7590950869015998,-1.9142408936114774,-1.718252982678153,-1.783134194499741,-2.08340130103523,-2.044662002902991,-2.0956363303380074,-1.7566901036289582,-2.1670074438638145
5,-2.0664611681706018,-1.7346910132863855,-1.8865640786598343,-1.685980958908871,-1.761271521599348,-2.049376320079485,-2.0027171448671535,-2.0594479118616,-1.728517086934709,-2.142244378200448
6,-2.0619215900854413,-1.7195022096465378,-1.847827358518795,-1.6553852701574576,-1.7216947349648182,-2.0342900778690622,-1.9685351830123532,-2.007037454370127,-1.7183391624463715,-2.1317221260060735
7,-2.0247466152808298,-1.688837805428989,-1.8165633130099716,-1.6239547082103674,-1.691307351081597,-1.9989904157743381,-1.9322600952037818,-1.9940815093053665,-1.69037845446491,-2.0999784376260155
8,-2.008187728350067,-1.6822734581242296,-1.798711914065988,-1.59788077026875,-1.6640414702024613,-1.982520035728375,-1.9085877284504815,-1.9520690195644559,-1.6748477056554523,-2.0815588332706256
9,-1.9746165083837848,-1.6357114364649856,-1.7581098397508577,-1.5670445678793519,-1.6154236315799784,-1.9469141034270272,-1.8754225189377516,-1.917284285400897,-1.6355487887809048,-2.0477297339447524
10,-1.9485163281713211,-1.618017491788225,-1.7260768403341464,-1.5348752619609085,-1.5945629819591234,-1.9216954353151017,-1.8568073879661495,-1.8915430237512885,-1.6160808286767345,-2.0194257827907838
11,-1.916436406481864,-1.5896102173860023,-1.7060004536090259,-1.5059932292628546,-1.5674165507627138,-1.8931008997885752,-1.8375121438398567,-1.8632494471036114,-1.5876604811031798,-1.982573065192819
12,-1.9004544119640134,-1.572182593930538,-1.6891078021390407,-1.485196221597708,-1.5296481281769116,-1.8791297551143809,-1.8255747594443315,-1.829127361092663,-1.5738460774368914,-1.9669530836892544
13,-1.8243571044772973,-1.5047921793972703,-1.5993441258840415,-1.4138943609840287,-1.4681380301430187,-1.8150107830301865,-1.759701665065318,-1.7424101046663805,-1.5151888988067845,-1.891586958009328
14,-1.751674170618237,-1.4417038073066717,-1.5436749695444953,-1.356397849160721,-1.418305431443859,-1.7541424078397412,-1.713904563129331,-1.6827909876660458,-1.453764794166565,-1.8236717590827949
15,-1.7105350123190217,-1.4029078353015996,-1.4960071883420671,-1.3125300651952039,-1.3736374372799485,-1.704879464405245,-1.6853224286897273,-1.6396174908772525,-1.4158938323325254,-1.780895310588299
16,-1.6504095208738097,-1.3507812393926844,-1.4334087037752703,-1.246408200087437,-1.309482278806377,-1.663534400534521,-1.6309496533618977,-1.569569706122287,-1.3610967707613206,-1.715974082945573
