,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50
0,-2.3570772242303812,-2.107777997493332,-1.9346783967392658,-2.6900403912004984,-2.56641651871096,-2.194583605794647,-2.172023246507148,-1.673949832016121,-2.309216186971,-2.3660535497043576
1,-2.316750022992275,-2.0875080146691922,-1.9029076836976626,-2.6574577454778376,-2.54264852222815,-2.1612897246907368,-2.141175836940258,-1.659501490189375,-2.2697035017585994,-2.3284126471490185
2,-2.3357351057106444,-2.105198094420728,-1.9202566946414534,-2.6845850882748135,-2.543836824292826,-2.1708734975242,-2.142242336754818,-1.6615439301785944,-2.2857963145028544,-2.3479577005264995
3,-2.352213429398697,-2.148260712918277,-1.9428428678376881,-2.7123017821319526,-2.537156054469447,-2.2135193791932406,-2.152841082544825,-1.6586437637228704,-2.293222551580528,-2.3827894725783074
4,-2.3250969106143833,-2.1094466476730394,-1.9149156532921727,-2.6530792715342093,-2.515625547931654,-2.1744952465371963,-2.1132862244234536,-1.6467162594271059,-2.2448100363137007,-2.355831665664828
5,-2.3258576293756392,-2.121023752191708,-1.9065647047235221,-2.6489779924772576,-2.5164842888040795,-2.1532866742659906,-2.1116842772545437,-1.652288161288843,-2.2244741742981216,-2.3596801780310037
6,-2.3430923954896965,-2.159483551587816,-1.9339910127717062,-2.6857788056186487,-2.5163967288736644,-2.1930473430635566,-2.123221281805665,-1.6472852012683388,-2.24691799927781,-2.3850388604807677
7,-2.3306342563162317,-2.145017418883918,-1.9139948127268098,-2.652819010124536,-2.520330022772925,-2.17774323023989,-2.1056137589650854,-1.663697528579801,-2.2315835279568046,-2.37297763711317
8,-2.3302004861984,-2.14690988323512,-1.9242324376630007,-2.6688543846875628,-2.515418644896507,-2.18306112246657,-2.1118656437558365,-1.681143243089115,-2.232129696193584,-2.3911661891384317
9,-2.332616378563826,-2.141494485266041,-1.9052093128634047,-2.663500160061088,-2.5117392805714363,-2.18409781726198,-2.114222279431224,-1.6698739104564646,-2.2211117938974043,-2.378825033778062
10,-2.325871725102074,-2.1479504366327897,-1.9188438766520663,-2.669627801531602,-2.519829420661309,-2.179960273779364,-2.107768941568506,-1.6962540877219705,-2.2341649071449403,-2.3829221126239375
11,-2.3229875144670666,-2.1478822778371445,-1.9085938071570772,-2.647599231981965,-2.503363561297048,-2.178868238393943,-2.1074582275327662,-1.7007647868307516,-2.219222500418596,-2.384148824078065
12,-2.302574883776188,-2.13357697167506,-1.892728338643285,-2.649159697110175,-2.5155230815287375,-2.177595320596071,-2.092035200971308,-1.690505623035576,-2.2105669277353623,-2.3662683590713396
13,-2.2677188669535826,-2.1128000167529244,-1.8618722724031895,-2.635862061656726,-2.487220396251507,-2.157958267737628,-2.0613420152991107,-1.6729433553259507,-2.1798643028345643,-2.35549224413245
14,-2.207491835303966,-2.026758649207456,-1.786267993030826,-2.5738968787716208,-2.4778841338139808,-2.0789904686279153,-2.010794346036089,-1.6495830973649799,-2.1239565790518955,-2.294715483509086
15,-2.139160699197055,-1.9647663411833654,-1.736542255349241,-2.4905796630725736,-2.436829108348012,-1.9951540221458193,-1.9514447766552456,-1.612228887550133,-2.062851707739764,-2.227593853343929
16,-2.099439302574894,-1.9450203488569149,-1.712106711683725,-2.4732418221912886,-2.4208224285088886,-1.974340956123496,-1.9304573665473268,-1.5968389969403904,-2.035139063717742,-2.213618929407474
17,-2.0238878365455264,-1.8775765902604638,-1.652920648642071,-2.4283014874323503,-2.405058684679537,-1.9037536640678074,-1.868654568320484,-1.5573331315120296,-1.9697184290160519,-2.1661383253679287
18,-1.962550077672683,-1.8410403377385336,-1.6071401513374275,-2.397171602926708,-2.36817395955272,-1.8710712189739211,-1.8257214837600417,-1.5252960814487346,-1.930802338742894,-2.123223915572063
19,-1.866411782548687,-1.7204062689654573,-1.5162660914997999,-2.2961807280366977,-2.340974240485453,-1.748101322474686,-1.7427019043874672,-1.504369836647636,-1.8139764825634286,-2.042426493602011
20,-1.8018714792224688,-1.6693325271095694,-1.462739232162645,-2.238698680307468,-2.321405837669291,-1.6876548148425365,-1.6868554597526035,-1.4790562825508995,-1.766506221219878,-1.9927498963575583
21,-1.7169140659038622,-1.574541182971107,-1.3734246025678842,-2.156945753104737,-2.2679214347430756,-1.5891127269713832,-1.6128288993408926,-1.425377599490089,-1.6764744468963781,-1.9285758146387806
22,-1.6504315025424807,-1.7441644298372452,-1.3279156077479322,-2.11035020611411,-2.2613656195434038,-1.5589191783990468,-1.5756643426736314,-1.4180853407968228,-1.6297823842445158,-1.8884291672760554
23,-1.5890146665709428,-1.570201993556222,-1.2870901644098691,-2.0827701292992,-2.2306594632180228,-1.1905968892432988,-1.5322193958902701,-1.3926278605902604,-1.5985135182098735,-1.849555210622268
24,-1.5411521976866902,-1.5784885994204714,-1.2426548933946124,-2.019686380549563,-2.20596893575035,-1.2976320930195522,-1.4828479464895437,-1.3668251965083902,-1.5414813532938987,-1.8114282761492055
25,-1.4412469091070954,-1.4129499092734037,-1.1637633629436914,-1.9254002105800287,-2.1754069081328153,-1.0951426255267844,-1.4047792075070982,-1.325898818973024,-1.4498679783498511,-1.7416831260365577
26,-1.394544435073547,-1.4026716462947337,-1.0998786315447844,-1.879743401566706,-2.153902675855167,-1.2428147759076715,-1.360304628301094,-1.3184566878006205,-1.4065306687016932,-1.6851434792369417
27,-1.3643401276766518,-1.3666700927810402,-1.0772753972081142,-1.8419418692416099,-2.117921984219994,-1.0628912706813118,-1.3156319078052356,-1.3063979095431015,-1.3742460909806993,-1.6623430494970726
28,-1.3496511879843367,-1.3606824753909117,-1.0589339439556011,-1.8405488125199911,-2.115877143255003,-1.1028950799217823,-1.3083171237170736,-1.2910011482277617,-1.3566513778900253,-1.6608349760622125
29,-1.3125616272161194,-1.320589566752475,-1.0334795091270474,-1.8021055360625582,-2.1003427510945043,-1.062498538359651,-1.2789700424424335,-1.266911838652236,-1.3282699707540369,-1.6188584271420625
30,-1.3003318635629766,-1.2873915016403474,-0.9994149083183829,-1.7621869476921486,-2.08361244277561,-0.9720681912116695,-1.2554140267916254,-1.2599544120823583,-1.302631179545529,-1.5887855303266736
31,-1.2766976943372357,-1.2380620446872685,-0.9884181934619721,-1.7461006521402083,-2.0765587281663898,-0.9661267205892901,-1.250014543169424,-1.2372093473955317,-1.2912596298993317,-1.5929358109576088
32,-1.2603489068453269,-1.2439872366467442,-0.9677414653701576,-1.7066351199901213,-2.068786866707512,-0.9537004692331678,-1.2226463213360765,-1.2280181887873112,-1.2599930017081784,-1.5675200866569137
33,-1.258089322448927,-1.2759167702835212,-0.9661311585012465,-1.714699253221714,-2.0699263150183205,-1.0864030449893725,-1.2231633479472066,-1.2315902488223844,-1.2571231842175348,-1.5743546035545002
34,-1.271864160741155,-1.2957772415070294,-0.9783781008926478,-1.707763089040169,-2.074135752989914,-1.1193651515413487,-1.2344497865557038,-1.2299062523747564,-1.2753181525488473,-1.5722109480197477
