pct_1	pct_2	pct_3	pct_4	pct_5	pct_6	pct_7	pct_8	pct_9	pct_10	pct_11	pct_12	pct_13	pct_14	pct_15	pct_16	pct_17	pct_18	pct_19	pct_20	pct_21	pct_22	pct_23	pct_24	pct_25	pct_26	pct_27	pct_28	pct_29	pct_30	pct_31	pct_32	pct_33	pct_34	pct_35	pct_36	pct_37	pct_38	pct_39	pct_40	pct_41	pct_42	pct_43	pct_44	pct_45	pct_46	pct_47	pct_48	pct_49	pct_50	pct_51	pct_52	pct_53	pct_54	pct_55	pct_56	pct_57	pct_58	pct_59	pct_60	pct_61	pct_62	pct_63	pct_64	pct_65	pct_66	pct_67	pct_68	pct_69	pct_70	pct_71	pct_72	pct_73	pct_74	pct_75	pct_76	pct_77	pct_78	pct_79	pct_80	pct_81	pct_82	pct_83	pct_84	pct_85	pct_86	pct_87	pct_88	pct_89	pct_90	pct_91	pct_92	pct_93	pct_94	pct_95	pct_96	pct_97	pct_98	pct_99
-5.510986964898156	-5.476592589770225	-5.309652762008898	-5.031266458035835	-4.982372755861073	-4.96591431587069	-4.875115856606723	-4.862298603352372	-4.838322125883424	-4.816072211841924	-4.801677830560003	-4.7784038898445385	-4.760154398863313	-4.741825563250149	-4.727722437424704	-4.69422876090499	-4.684348404840002	-4.642338316874603	-4.632302340652994	-4.605868512108063	-4.592206372767797	-4.576167109072695	-4.571610336842889	-4.532450314020818	-4.51661689599338	-4.5149964525571615	-4.489424319727329	-4.479099471514267	-4.47804980860826	-4.46075325848318	-4.4104660625490535	-4.380129042599653	-4.367097528638136	-4.362901838413602	-4.35417439945753	-4.335348271949538	-4.321847188360156	-4.305409706089111	-4.286378829879304	-4.258198607257929	-4.224913663237921	-4.200102622481545	-4.183451449889419	-4.168386298255728	-4.1612250391533925	-4.1598854838833335	-4.155231353422403	-4.1221699150696445	-4.07711299915317	-4.0488121994445345	-4.025454103537135	-4.008764794520532	-3.9999277515979945	-3.9766083370615997	-3.94502607771704	-3.9327815709848597	-3.9238483597293943	-3.866950850447879	-3.7986883314248034	-3.767867867057491	-3.725466708868747	-3.7103586251937135	-3.703483415980179	-3.694605670580901	-3.6809590989666496	-3.672078088301838	-3.6569647835549612	-3.627363439081869	-3.607206492219273	-3.5866912460634177	-3.5804364639386295	-3.564103651743959	-3.5479173274932165	-3.5217512469144467	-3.5106689801933584	-3.4760780441097703	-3.463679535052858	-3.4511386287845887	-3.4188500287917423	-3.41407778579875	-3.3976995614514665	-3.3657425990297187	-3.330907186280966	-3.311143398484871	-3.3035822469020566	-3.2605833101981045	-3.2273915768137558	-3.201179697572551	-3.1877718620303335	-3.1649758228622256	-3.11668176903251	-3.0965604383852985	-3.0771897032580453	-3.0557075077705305	-2.9514518608172176	-2.94270743518855	-2.8964218605203724	-2.8124437722871884	-2.7233587432779505
-5.428689746103851	-5.365463757698992	-5.197630214995304	-4.929677996442888	-4.908574149667111	-4.878080956511166	-4.787892614109253	-4.76283576748838	-4.735263316836578	-4.729889442970385	-4.724294555302542	-4.70304612686986	-4.685561529069412	-4.6509692103818265	-4.619731157776201	-4.599852132630791	-4.5830393438800545	-4.565779986835538	-4.550457480094277	-4.547407687633224	-4.526099909896676	-4.504171317839087	-4.490300431396648	-4.45509656093963	-4.430048800942988	-4.422150257760473	-4.413255295810807	-4.397258305916414	-4.384910539624119	-4.381029517183686	-4.327956290000025	-4.301709433589717	-4.29725450803142	-4.288870684372791	-4.272087804471521	-4.257386299717632	-4.242750097162652	-4.23206969554616	-4.205666654309491	-4.182356483022605	-4.1557546318962615	-4.118492163154926	-4.089529658253794	-4.079301510591015	-4.07654485021835	-4.071619235625433	-4.067400242413446	-4.042975151732679	-4.010813995367707	-3.985578913195948	-3.959821784608729	-3.9451675063402596	-3.9326703743627647	-3.9085855276278707	-3.8890030952024346	-3.8781848645739823	-3.860886260029124	-3.7986372015263976	-3.7258655257625573	-3.69314088893801	-3.645703207377336	-3.638429973706903	-3.6332106285598353	-3.6216502720194197	-3.606321922146232	-3.5874898870450296	-3.5602540556645303	-3.5506007033665554	-3.530861678124566	-3.5197864907994636	-3.5101168500791546	-3.4999377683320163	-3.4835991456523905	-3.459537715568412	-3.4474655474337643	-3.412937175870242	-3.40882510795059	-3.3921735667114983	-3.360530398372832	-3.3541326650280485	-3.3476929589023436	-3.3118154534454227	-3.2667551175467575	-3.243459460574043	-3.221936190867077	-3.188523673899355	-3.1725111722767894	-3.148301919560773	-3.1428581672447398	-3.1184665218685965	-3.064267489641843	-3.035619340727536	-3.0308839306840287	-2.990479350885327	-2.90127988073832	-2.897106034661886	-2.848133351069743	-2.7626265847743086	-2.6673290527811764
-5.35982923054832	-5.291356729498615	-5.121796329056912	-4.892238181934388	-4.848371824985874	-4.813818576447331	-4.721710107192636	-4.682031875927969	-4.678576293672699	-4.668594565098401	-4.657715032198117	-4.649739342198001	-4.632599303846238	-4.598593306529059	-4.567935352777817	-4.555061365713276	-4.5259442462646104	-4.5146566121714296	-4.506691211251655	-4.496337262814862	-4.473787475606539	-4.451047528215602	-4.434724682860968	-4.396994894774716	-4.377750895132269	-4.363376516724211	-4.356757686406602	-4.344605332633149	-4.33852657561353	-4.327662350408861	-4.2760148918261125	-4.2482257008512105	-4.236393750826491	-4.2297198209100415	-4.221430958103076	-4.207708258560333	-4.189567947123069	-4.179293429193033	-4.15601058566201	-4.126247483088807	-4.1035944117223435	-4.0684834549266915	-4.043855824308786	-4.036725486473389	-4.02620151942014	-4.01956968804761	-4.014231594204216	-3.992786375391986	-3.9692408223302764	-3.9368619092725985	-3.9083344781096105	-3.898990749748076	-3.8743454243143574	-3.8462766293411073	-3.8364956724005754	-3.823844041333487	-3.801551547052269	-3.7462666600257513	-3.680771050002538	-3.6437466031981964	-3.5992960779131447	-3.5925816876886114	-3.577149036399095	-3.5625527736415563	-3.560132030427226	-3.5396666329479967	-3.5038520932523767	-3.4947249712322885	-3.4838633792968303	-3.474369350231657	-3.457110916221357	-3.4334509355387977	-3.422608998931272	-3.409899249894881	-3.401022731356435	-3.3765157318545627	-3.3744032044599988	-3.3622003412277155	-3.326864777922701	-3.3097313165245734	-3.297864940253194	-3.2739546550742595	-3.229689651736179	-3.184092061042927	-3.149084480380279	-3.144701178851065	-3.137893253564445	-3.1153409609459213	-3.1030683236565357	-3.073504371780605	-3.0275523461128633	-3.0089813456565015	-2.997458646168398	-2.951958207158085	-2.890556591246725	-2.8685019476567346	-2.7939047129999612	-2.6950566005339174	-2.625832181468832
-5.248298050132165	-5.171277384530891	-4.98636721941836	-4.805852554226611	-4.713063175133287	-4.706560306889881	-4.623046616686209	-4.583650256493477	-4.5601565689186225	-4.556999577028328	-4.555924515836375	-4.54029401734179	-4.529182089703445	-4.490832824142526	-4.480275534471852	-4.4426076847002065	-4.425564420620789	-4.4196370679122525	-4.3927216420127495	-4.384233244566391	-4.367370238318597	-4.355379832413114	-4.3452373125142785	-4.337018916705966	-4.285647016915942	-4.259403340229876	-4.247827063581669	-4.242093548486312	-4.226307172006294	-4.218746974767578	-4.1733081340622205	-4.138778321006447	-4.1267616233182185	-4.1226762205125596	-4.111755908882662	-4.100536266945301	-4.086959344022593	-4.077305018532301	-4.045276733934092	-4.020050605999598	-4.008530731436415	-3.9833649560692623	-3.9621774970597077	-3.941642850995965	-3.9219054393259376	-3.9156524983409704	-3.9075046890419873	-3.89265773968006	-3.883538994150013	-3.856301498621602	-3.8219752768150803	-3.8100586814249064	-3.779493405390747	-3.7474256299031152	-3.739823328454269	-3.727621686866143	-3.7068239567784493	-3.658755391567355	-3.6043374146825786	-3.553354498360865	-3.5094962061714523	-3.49767796182806	-3.4805963887891687	-3.4575303000246485	-3.4435400208611435	-3.433658773980441	-3.41437115239695	-3.400634104495294	-3.375195623841706	-3.364167889914961	-3.362912955284705	-3.3539172717606114	-3.335466726534176	-3.3303667207989878	-3.3256448120356863	-3.3084939280663317	-3.29377398111556	-3.2751033342366096	-3.243448878824249	-3.2105273052409804	-3.200553648484933	-3.1881324304267116	-3.1529007834294296	-3.1023291748333612	-3.084657059985223	-3.057173418486566	-3.040791960807563	-3.0393472455687003	-3.032700752843992	-2.9970003980835207	-2.9544452954146094	-2.9505953922267643	-2.926777566730119	-2.876256451715998	-2.825493508028301	-2.8061341521215346	-2.6995236399933806	-2.6049845090492134	-2.5463631415929484
-5.110037241835261	-5.02547369723868	-4.8441153522460985	-4.689737571695989	-4.5728890936646565	-4.554655316673566	-4.4870489274225465	-4.4626676362760955	-4.43735411891056	-4.425092765495702	-4.423575994484434	-4.402111319017645	-4.367213341450405	-4.358402386186533	-4.3499967452575214	-4.315995648246535	-4.309008062669428	-4.277016995145463	-4.269879730735743	-4.24937366255174	-4.232894930884851	-4.226831284826312	-4.223988789063773	-4.21838858739116	-4.1667023860323855	-4.137054446928587	-4.1167309006752495	-4.102810045704929	-4.099192670529821	-4.096740445553276	-4.039705178050821	-4.011515182319491	-4.001500463656833	-3.9897631745236204	-3.9777841395680604	-3.9719467861851916	-3.9673551709053476	-3.9649655091416975	-3.9200064101911867	-3.8858846603780637	-3.8814752139964854	-3.8667379917549605	-3.8502739527378576	-3.8171372987517826	-3.792921230929977	-3.7881736066071023	-3.780502476076957	-3.7732919613262363	-3.7688071471833524	-3.7471167539299786	-3.7171550424670214	-3.6958307433938766	-3.662927343653042	-3.6371007248581004	-3.630442599289434	-3.6193463874630125	-3.597728874981284	-3.5453242672274263	-3.489891342871965	-3.4470329155536907	-3.399686429263083	-3.38629792964077	-3.3654878557634604	-3.346777689407194	-3.328393660386609	-3.319738547535469	-3.3040650923379222	-3.280014282163304	-3.261588053735768	-3.2552334213951477	-3.2407052190905916	-3.23638556846054	-3.2286234229164195	-3.2250951085960664	-3.214508011950989	-3.205118681026325	-3.1945150295309017	-3.172814650067221	-3.149949341461569	-3.1069218058574752	-3.101115858267677	-3.096718484123754	-3.0671429601383955	-3.0073608774621907	-2.9930268511030764	-2.949739694043118	-2.948776462504613	-2.9402140620139163	-2.914296176069509	-2.8859324025750452	-2.862383101383839	-2.8588055537035335	-2.843170558687321	-2.784660151345456	-2.7495459844523307	-2.7199887274290404	-2.6168402592324385	-2.4853842267109933	-2.456231514368237
-4.962635025562252	-4.859980377489014	-4.68316273327955	-4.5607312162652764	-4.430603460980602	-4.412736192676513	-4.360548470295263	-4.339693454464657	-4.312076413427468	-4.288409861827061	-4.270566301861878	-4.2622014438725735	-4.235140577236803	-4.210878974731905	-4.194586796928293	-4.186064697940326	-4.1729347411054745	-4.12660827380828	-4.116925045720977	-4.114536642488626	-4.111848849421015	-4.107774768448815	-4.081861404176689	-4.060626551670611	-4.049193501527345	-4.013717583116805	-3.990088910056188	-3.972706105792115	-3.965358796215905	-3.960210250429137	-3.9115831713750144	-3.8889987350644146	-3.865155260884658	-3.851159715347037	-3.8476323568965944	-3.8421706049248097	-3.8355548451473225	-3.8309725019501966	-3.7896136164514584	-3.762381665406134	-3.7449464410528326	-3.725688994068071	-3.717112375306009	-3.692136134881244	-3.670362937351462	-3.666260523516706	-3.6559609960336674	-3.646213626804607	-3.6338566568225468	-3.6142613645201207	-3.588021289602506	-3.5647453619006058	-3.5467742452233537	-3.523824690188179	-3.509828262065472	-3.5001546938556065	-3.4737550117437106	-3.4157851099940078	-3.366842307106672	-3.336424524796684	-3.2971841055650217	-3.280517814081273	-3.252312246336536	-3.23102929008953	-3.2155405534869237	-3.1978407094819317	-3.166845908023843	-3.159805552211933	-3.1462730050562655	-3.1412616547505343	-3.1289229948580504	-3.118080388407491	-3.1095059688789015	-3.1076881013206887	-3.1048264081651142	-3.1000847795066275	-3.0802687346326407	-3.0573430297718738	-3.040464791784311	-2.999479483021841	-2.990984480293805	-2.980311661503521	-2.961778993528569	-2.925100691736366	-2.8746275198368627	-2.8494115847852113	-2.8432883370718813	-2.8226971811616948	-2.786971398143138	-2.7806712796329096	-2.772566658545187	-2.7656206868993185	-2.7595566437067527	-2.680661738728611	-2.663367889108146	-2.6297576414690096	-2.5166129221575435	-2.377016651454952	-2.3622651054991715
-4.820210941318309	-4.710831597996542	-4.527175196557546	-4.439265429031577	-4.2951309026972515	-4.258234455075246	-4.232122693723822	-4.227156243907328	-4.1944424424066895	-4.166984406579097	-4.141679514931253	-4.12498917637475	-4.115445273259125	-4.099546222976206	-4.082268049100152	-4.078100905815097	-4.034364228123375	-4.006217237002244	-3.99267514439333	-3.9818022019846615	-3.970745189080561	-3.954271440200308	-3.9404478536056238	-3.9294400698957412	-3.89510743135926	-3.8719253277866796	-3.851621446807507	-3.8430971969716685	-3.827511922978093	-3.8170877756337496	-3.79449754587768	-3.7583123312386633	-3.734509164486729	-3.7288717031631062	-3.7283608749376294	-3.717514598420989	-3.703620123770226	-3.6863057268454478	-3.672740495207656	-3.6682853732025955	-3.6445433955135154	-3.6184842648532007	-3.5812083690356813	-3.5564396939943292	-3.554483449667168	-3.5521547236878868	-3.5411306911665914	-3.5199774992589257	-3.508002334164485	-3.4883938771755485	-3.46192196491573	-3.4528282582548875	-3.4446267270145126	-3.4233859100042734	-3.400816847194144	-3.3806972347187427	-3.3485520746128348	-3.3089037655810536	-3.263520441303272	-3.219010077906428	-3.190801559686967	-3.169571522549499	-3.1359718580143365	-3.12271254327041	-3.101636369015671	-3.0706381562234766	-3.051790599797792	-3.03809697051923	-3.0337263574987965	-3.026476535859629	-3.0156939296075542	-3.0122041396622192	-3.0034778276918965	-2.9943700635008335	-2.9828973876612905	-2.979983849832334	-2.9741390856740644	-2.961748668749838	-2.9379255109394666	-2.897085049988707	-2.8947678484514583	-2.892050819250123	-2.8805228530053393	-2.8311109677315986	-2.772389545251085	-2.752695031926124	-2.7334101412057055	-2.7131280626075553	-2.694986636201188	-2.6861041563982186	-2.6718202906169064	-2.6544973309121023	-2.648063816660149	-2.5922677038752577	-2.575745223432114	-2.547116952612231	-2.418991752953809	-2.2676922762386638	-2.265820251665552
-4.70391535277701	-4.57818187659204	-4.395746667185366	-4.354448734481617	-4.172827595380993	-4.1239420466041	-4.120612887503459	-4.118099779272336	-4.087385050282842	-4.041213313976065	-4.030165089820661	-4.013874843247168	-4.009878537377205	-3.9957824034709213	-3.983928337750901	-3.977584079517453	-3.9316466751988854	-3.9159914653468286	-3.897170659926371	-3.8647780449449995	-3.8516671836285026	-3.840881533104038	-3.8297315629870976	-3.8071846691928792	-3.761105505793467	-3.744091400148156	-3.7412227237155755	-3.736628561050266	-3.728106236230034	-3.708457094284199	-3.686548720729616	-3.6646954619677325	-3.64108112649023	-3.632581736919799	-3.6152663707022232	-3.5995567277829776	-3.5918062309933747	-3.573982540349104	-3.5603513857899856	-3.556906528420667	-3.537164568059058	-3.507798303395172	-3.477070991780952	-3.4584693596272813	-3.444203001908349	-3.4296060536886595	-3.424510330332119	-3.423105606520938	-3.4063558499276563	-3.3704027126110914	-3.3491174157991117	-3.3480797835255953	-3.345708324934791	-3.328775490744264	-3.3054849016543013	-3.2800542176724816	-3.2486739280862387	-3.217869907733991	-3.1726774474757247	-3.1270899443280027	-3.0939916647633163	-3.080020026547439	-3.0494918229166417	-3.0274028526519388	-3.005290808323757	-2.9686613579087564	-2.966093488623957	-2.9635068841416796	-2.953318558294685	-2.9357086833720127	-2.915301847757374	-2.897652643895219	-2.8952707093348975	-2.8892566370104587	-2.8857817929558776	-2.8816861218697722	-2.8768568267031442	-2.8649405666537184	-2.851385848133515	-2.8138907671411664	-2.8097803326801265	-2.801653039494399	-2.7831976245195835	-2.7622910862876093	-2.6845437572050805	-2.6699280533900844	-2.6291527440155074	-2.6184618595557616	-2.6159943551443834	-2.60959695871304	-2.5900588910716977	-2.554494318422488	-2.5467630724440884	-2.5119230174394676	-2.506400975152371	-2.491100607125839	-2.3422711387304993	-2.182064664749474	-2.179573048637542
-4.577179692729673	-4.4406452972725035	-4.267027194881379	-4.237405553329476	-4.046281650549296	-4.011419902022521	-3.9952655536953388	-3.9874808823080747	-3.9702265471951264	-3.9222090595350068	-3.9164895018159873	-3.8975137709175653	-3.8873179911817815	-3.8791719069409885	-3.8709191318787193	-3.8660289481795647	-3.8257938984779356	-3.8007789146117545	-3.7750843413013033	-3.7494117810261667	-3.733596455321495	-3.7110209831253513	-3.6866231227810498	-3.6371830140973764	-3.6216345966552708	-3.6202597485952386	-3.613115412486629	-3.598703513634984	-3.5841711336249404	-3.5736883023589456	-3.565725114510009	-3.5470469853928663	-3.5342583540090353	-3.5263844302736613	-3.501563768384344	-3.476780385118575	-3.468853848960411	-3.4576795009754178	-3.44449885547953	-3.438062105600808	-3.4311196148258123	-3.395497949871967	-3.363260853638022	-3.3522735494474394	-3.3353359490063967	-3.318030414498776	-3.30511362521267	-3.2979905823706956	-3.2771109353933117	-3.2567248104790503	-3.252909616304931	-3.2418580618646438	-3.228608180072402	-3.2077731020789337	-3.1878486355033666	-3.170214406452094	-3.143181744667982	-3.112635724121782	-3.0651939601193257	-3.018276615639684	-2.9878307521226035	-2.9770473206063444	-2.9537509118957614	-2.9329831003493094	-2.9139187733767176	-2.8831623308989247	-2.8767059744408146	-2.8646715048661777	-2.852888176230856	-2.832134054695965	-2.791635730666712	-2.789738076903205	-2.78785198557891	-2.782474457160665	-2.778606723718908	-2.768156813944787	-2.7617468622441845	-2.7554968556854242	-2.743172832121917	-2.7298180566182904	-2.7181892475127625	-2.7064952469249546	-2.698092230515732	-2.6639283540753866	-2.590107762081146	-2.57984299078447	-2.542441510835151	-2.5368947499873027	-2.5252033794253914	-2.5018814888166943	-2.482539623979373	-2.4344666130283557	-2.4338967669808396	-2.4308057362432813	-2.420986177153072	-2.3883866165073955	-2.25251159055161	-2.086332460956934	-2.0786808164039656
-4.519398216214998	-4.381135788551524	-4.218251590448841	-4.2068810278194055	-3.9848360598750543	-3.9503556532346153	-3.9409769625263085	-3.924660947423187	-3.8988238964881567	-3.8546130163127925	-3.8431035603841	-3.8355002131556346	-3.8251762065310446	-3.819875138906159	-3.8072581762962314	-3.7960341822652293	-3.7659521629557027	-3.752414440581485	-3.724284162351023	-3.711693931347125	-3.6831224344478475	-3.654724231315805	-3.6159156888089456	-3.575792643064119	-3.552112351868931	-3.546995803415409	-3.5421189614439266	-3.531612540077302	-3.5236287200229137	-3.491783114764207	-3.4785794012224223	-3.4783645557927767	-3.4763211550594675	-3.4676546536581703	-3.4456959726830907	-3.4138465810279026	-3.3942997162628052	-3.3802011358544006	-3.3737788505114557	-3.367522156710168	-3.3614764090083744	-3.33137994411663	-3.2982974558045743	-3.287809014486734	-3.2791122600123956	-3.2561504380006574	-3.241280567733374	-3.2368870480960563	-3.2241703535307504	-3.202784575066401	-3.187807373553234	-3.1819077422527116	-3.1733696425665014	-3.146653152316205	-3.1178033917646553	-3.1089382215711283	-3.0882430704220525	-3.0640250612617597	-3.026109653209163	-2.9594214864145227	-2.930814556923367	-2.925035486123602	-2.9009487694658596	-2.8745562669987974	-2.8618671550420594	-2.8325985777335903	-2.8135574493480684	-2.8078829861182153	-2.794924685987594	-2.764087766325455	-2.7386897943591	-2.736846526079466	-2.7304925642569846	-2.715612682207061	-2.7107279679815965	-2.7060478116474767	-2.6973238539030238	-2.68651759038763	-2.6726322826122964	-2.671504521670535	-2.667145014907387	-2.654455615622249	-2.6429345199103973	-2.6001044572014993	-2.5369893037200812	-2.5239763792286487	-2.4846983891560743	-2.479314914772291	-2.4639532744464465	-2.435441688529429	-2.429106808554951	-2.384111557640662	-2.3793094510435893	-2.376967821474664	-2.3641414783389134	-2.3324396607345363	-2.192151599535636	-2.030605919646467	-2.0092717882207314
