,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10
0,-1.512150343180967,-1.4709007597234958,-1.5023159413666705,-1.5196115500101885,-1.5283060933564745,-1.3143597699114589,-1.3120944136640724,-1.5197524732936185,-1.481665852451812,-1.4741023359038308
1,-1.492346715861204,-1.4544246778972754,-1.4854920294229197,-1.4873109436710696,-1.495185353562591,-1.2791212802788343,-1.2975207854323814,-1.4742029156218734,-1.4475028379190933,-1.4353127323046246
2,-1.4497389448811908,-1.3959675139560466,-1.4291439602024545,-1.4445317296270652,-1.4522364084188342,-1.2381374864138062,-1.2450397445395596,-1.4557183565290726,-1.4088220432230623,-1.3979537390741528
3,-1.3591035533700213,-1.3033479503098278,-1.3431282479113151,-1.363069173963293,-1.3307121801081454,-1.135562297386488,-1.1466432631941454,-1.3576025360032593,-1.2843408663371563,-1.2873186292196117
4,-1.294753430494633,-1.2452389763742189,-1.3055956339112167,-1.2943973325298113,-1.2567473043652324,-1.0831739580441178,-1.0927124342376089,-1.2997923104952391,-1.2365499079937299,-1.249574771343731
5,-1.2493179710592681,-1.176737913360339,-1.245204516947173,-1.252544243843976,-1.1988719760001696,-1.0319679931769037,-1.0287082834897112,-1.260773420902702,-1.1869465899935616,-1.1933603580155314
6,-1.2027023441096463,-1.110824462209333,-1.1889042789481912,-1.190721172957041,-1.134334261430663,-0.9749584944399646,-0.9724749996278167,-1.2075214541271724,-1.114109433097669,-1.1176750239257354
7,-1.1200964876546637,-1.0347339805898246,-1.120497862004655,-1.124527201546261,-1.05907929768185,-0.903575650219306,-0.8895653121831564,-1.1147202966860736,-1.0405634990747683,-1.0443928741327129
8,-1.0421452099364419,-0.9665158462614406,-1.0368023406196545,-1.0615437895681412,-0.9839804399442952,-0.8205396535845374,-0.8251678168738351,-1.0566452679374756,-0.9653404461799502,-0.9761546321446763
9,-0.9789691005774531,-0.8825081141338145,-0.9690028920414451,-0.9853417827965213,-0.9161815866335633,-0.7599638401971046,-0.7627224971022208,-0.9965827982061416,-0.8877653955298398,-0.8941202293386837
10,-0.9479803942350178,-0.8432925934930164,-0.9273496608571303,-0.9382508481550077,-0.8759556990891273,-0.7181906333576176,-0.7175564166083624,-0.938013527839198,-0.8400406355381882,-0.8338075503624273
11,-0.8966650087404411,-0.8001885029033333,-0.8980865043469328,-0.9005240375732146,-0.8376032295919187,-0.684629407691179,-0.6529143379996615,-0.9023606787463864,-0.7992512439485143,-0.7985705371230576
12,-0.9299087345917776,-0.8332100552268812,-0.9214557062243256,-0.9195173307904977,-0.865361397309645,-0.6945980573151552,-0.7038428081793352,-0.9323777286940989,-0.8012782767044824,-0.832021207370788
13,-0.8811005007286017,-0.7585980462790355,-0.8673664080067066,-0.8751089221208008,-0.8252258317487098,-0.6587078280830829,-0.6581406850262217,-0.8815007845947008,-0.7758189251853013,-0.7794346882465737
14,-0.8733438311589952,-0.7595378962748929,-0.8664030236070951,-0.8694837846658349,-0.8283457928101241,-0.6379559212820826,-0.65155724438695,-0.8765839280248171,-0.7627429623349679,-0.7731855752555664
15,-0.8859530924831835,-0.758071172776601,-0.8691736300346334,-0.8728715840547194,-0.8451089109351835,-0.6430551811412785,-0.6397885622936625,-0.8805273723582627,-0.7488581736047999,-0.7496744742667155
16,-0.8719310862096539,-0.739949812043706,-0.8746993685323656,-0.8827920415489158,-0.8546208680771882,-0.6327864989725205,-0.6432131110686101,-0.8818848018822532,-0.752775628234946,-0.7617479444461178
17,-0.8447988783346457,-0.7186384839942722,-0.837363548711718,-0.832618450224963,-0.830587901883428,-0.6045870132062511,-0.5996001459433236,-0.851945436686563,-0.7138583063544314,-0.7070979317448137
18,-0.8985769377372459,-0.753297854995983,-0.8677922480867658,-0.8745044963981002,-0.887230515814008,-0.6213633673781063,-0.6294719772874344,-0.8862165336420851,-0.7463925848649536,-0.7311359004516075
19,-0.8778610374561545,-0.7040761967379289,-0.8784468378490206,-0.8800548513063327,-0.8991932457903976,-0.610094938242322,-0.5967610727959699,-0.8898767047154293,-0.718001445576036,-0.7244923613822911
20,-0.902313855554356,-0.7455555485575157,-0.9098610085064927,-0.9053547097317618,-0.9437476156385285,-0.6277625106707896,-0.6473572054014144,-0.9275794508734923,-0.7522036317685125,-0.7354930563003994
21,-0.9118255083580628,-0.7249604673617003,-0.9005364741857863,-0.9002339841646054,-0.9437988859525929,-0.6357228237927667,-0.6356541037921409,-0.9132300012392932,-0.7142941280121813,-0.7243783482343512
22,-0.9110892779163628,-0.7225532271298085,-0.9415944816019094,-0.9382945769288751,-0.9825516744845421,-0.6322713378619105,-0.656666490271639,-0.9479757556319155,-0.7268064417417898,-0.7165806787525298
23,-0.9411386758384218,-0.7128898439138048,-0.92134288302702,-0.9307099598265143,-0.9723149146847434,-0.6381659826285122,-0.6441641321480395,-0.9378861648174509,-0.7150165570639277,-0.7235927166680135
24,-0.9268475858164633,-0.7056931868534888,-0.9136824880212564,-0.9339312638737745,-0.991901292307049,-0.6105116081269878,-0.6429105844780546,-0.9149629997691966,-0.6952144711292759,-0.716394304248011
25,-0.8978437252483764,-0.6668773446353713,-0.8926823988624245,-0.909704629026581,-0.9581578431459237,-0.5616520544998747,-0.6057663723266851,-0.9145875471247806,-0.6751213065664624,-0.6541791238577309
26,-0.885363466638135,-0.6182537864045401,-0.8870557683573608,-0.8846715712943471,-0.9530657076485781,-0.5824269528787015,-0.5716336837534635,-0.8912055101289622,-0.6289757442146054,-0.6275427224473571
27,-0.8522764100116672,-0.6242202302297415,-0.8623864105898378,-0.8611702338714151,-0.9330837245994011,-0.5447415943164452,-0.5512960172191143,-0.8895822447447765,-0.6098804143128856,-0.61288995541828
28,-0.8824335919159401,-0.5985386161236517,-0.8749933341144747,-0.8676526659088194,-0.9309296530895692,-0.5448807877719856,-0.545732497644638,-0.8764662016318302,-0.6160166135996918,-0.6236218703799564
29,-0.8333950460253626,-0.5776290213790033,-0.8042096815636688,-0.8309410740108277,-0.8796849920871926,-0.5153577411953087,-0.5016242722755972,-0.8340827266496096,-0.5710968716256943,-0.5792860485331246
30,-0.8456244925735552,-0.5774812190744772,-0.8322766510973787,-0.8299531977749255,-0.8795851023620068,-0.5000892590585436,-0.5117301320426524,-0.8441049457618269,-0.5713956932826137,-0.5488641467122982
31,-0.8030912097125051,-0.5194117840983263,-0.777530887553586,-0.8005980583086376,-0.8418974064790004,-0.44180609868397897,-0.4619178328150871,-0.8123367736232963,-0.5169260306997896,-0.5347347646833803
32,-0.7471495542007321,-0.47370238083568444,-0.7391719137961896,-0.7514686476582283,-0.7837699186167139,-0.4223431601584475,-0.41886652860487517,-0.7667503362485248,-0.47945978310002524,-0.4922848437901212
33,-0.6944115706288553,-0.45242162860200213,-0.6843902931706473,-0.6845207304061157,-0.7369014376306611,-0.3721984068888232,-0.3702956743878385,-0.7061788718326721,-0.460580059335803,-0.45281709273212295
34,-0.6394638233240083,-0.40899968421146904,-0.6253954187107312,-0.6404062460937499,-0.6842305429472745,-0.3278723548291133,-0.33127361403554767,-0.6474619083879708,-0.4014294981945141,-0.4072425950203151
35,-0.634169092050743,-0.3959678970023263,-0.6389334389084772,-0.6429603417350577,-0.6843659101517335,-0.32934803723088113,-0.3218686739479814,-0.6517181641738231,-0.3948425265722323,-0.38210994055898373
36,-0.5907679102569008,-0.3680689345636404,-0.5889819317169651,-0.5971884441281872,-0.6399710154858564,-0.2749277558559629,-0.298769896654391,-0.6151616286955052,-0.3646972921448598,-0.3770515866608407
37,-0.5167274601339492,-0.31171868228859057,-0.5141999284052985,-0.537617331092154,-0.5739489044811427,-0.22927299496901146,-0.22784858550375522,-0.5360565887512682,-0.32471515631286924,-0.3184825363298368
38,-0.4852244905773924,-0.28643548899778754,-0.48337928271983394,-0.5027285352288248,-0.5233244963309724,-0.19222784579078606,-0.20653895538705355,-0.4996297377299585,-0.28151760415300026,-0.27634139866686486
39,-0.4688225869080632,-0.27721395680305877,-0.4523205957903779,-0.4576187950514431,-0.5019032832861903,-0.1689943159050176,-0.1769584417955347,-0.4642957401432048,-0.2977830174144152,-0.27589366554844463
40,-0.41871420207270027,-0.22440794778308715,-0.41831793600203165,-0.42044460126194305,-0.45629288780797,-0.12129082697634859,-0.1329416377544138,-0.4318624710327029,-0.22035676557767245,-0.23522536451567813
41,-0.35221969342668163,-0.17309012913966967,-0.3384097975642469,-0.3455914132450872,-0.39158148576126356,-0.06827074759974833,-0.07538640813342481,-0.3441990257862938,-0.1717430085337229,-0.1707050469317123
42,-0.32135175640405983,-0.16913192975521604,-0.3232178209339548,-0.3152715459262041,-0.37010057806185465,-0.0678826972206036,-0.04279566192335748,-0.3208197366419532,-0.1518820518623649,-0.16510601287685864
43,-0.27499215826612766,-0.13214052229267673,-0.26334969205255565,-0.2686607413585332,-0.31792302095510616,-0.027195739406032038,-0.010594711314015412,-0.2629156871482861,-0.1285550252423621,-0.13545947594628513
44,-0.2088472117581521,-0.07212769286477443,-0.19586987719248367,-0.20736340586110813,-0.2734507377049338,0.028194648467496277,0.03250132276162273,-0.21579233862406547,-0.05865845110253586,-0.07825946596757087
45,-0.1695283320406705,-0.03057462023031235,-0.16257827361328614,-0.17324401501581624,-0.22775062969888643,0.07214384954830638,0.06500659819489733,-0.17214572869148662,-0.02156961258636249,-0.03754897883877789
46,-0.12583938091015195,-0.0038993499705796877,-0.10740203333747149,-0.11706852868790499,-0.18583184152551535,0.11445081750910739,0.124860886885389,-0.1232065406555752,-0.003961727028675627,-0.0007171351634544601
47,-0.04789557591791134,0.05741361715791267,-0.03356233026659505,-0.050231921713577425,-0.13159223250973187,0.17506073222691954,0.1617169902793903,-0.0599615606175114,0.07165494411638376,0.06433297135039295
48,-0.01365556575602998,0.09479344223716922,0.0032678942183345465,-0.009934858262068242,-0.08884400937104484,0.19684235512635112,0.20849850373172898,-0.012623276220694693,0.10321675376181567,0.10423156757330147
49,0.018067533999441478,0.1276185850609607,0.04542266253110545,0.03326663366467815,-0.04883284874331094,0.21855900176918527,0.2370511419684373,0.03111964649043156,0.11508033493703765,0.10048669356228736
50,0.07437147173078217,0.1728228277419799,0.06897743823486815,0.07857710342865212,-0.01061908241483942,0.2855162583335171,0.24944020685338167,0.06333906502915096,0.16221856879587956,0.15750613016221668
51,0.0772589282723889,0.18608699911904256,0.09908653331427497,0.07521537941924133,-0.002566685575266268,0.28783962592124557,0.2886974402511528,0.07905319109486066,0.18020486461776275,0.18394668295252736
52,0.10699166634330873,0.22279802517178554,0.12164942606284379,0.10704439404312707,0.04976474009489857,0.3149952679510197,0.3166574688880393,0.11317721208607893,0.22142832193035053,0.20882974546902458
53,0.1225246406348728,0.2172055763005402,0.1460136742011517,0.12670200096010106,0.03850900857478485,0.3137802072417022,0.30336941173601967,0.10639996264707129,0.22217250377789738,0.20962904010939581
54,0.15147910326718209,0.26499443346327367,0.1731156073341313,0.16119754841708872,0.07830498037635729,0.3563437186228071,0.35575072829691545,0.14330264254182515,0.25697906480512817,0.2497323129059227
55,0.17368312449067783,0.2754810887846705,0.18282555413256565,0.1653362045931337,0.10321259985313934,0.3671737537111627,0.37875111651186044,0.16864333472911336,0.28762329571532746,0.271530720334488
56,0.04001045556263332,0.21859913680503446,0.06108801801137428,0.03719442674665983,-0.004624738961358172,0.28402622774593983,0.29878710594391633,0.0376799842708917,0.21949363531438396,0.22191623302006197
57,0.09450262352103687,0.27661888881782015,0.13485680931054328,0.1059258226937679,0.04952085918407576,0.3307695022468666,0.31230211029504834,0.09812039139616455,0.2806420434926799,0.27152959968949036
58,0.12679457572752567,0.29399534799214055,0.13817546689437066,0.10261966119971071,0.059498877302950635,0.3401881319111878,0.3466332827195442,0.12264615814670525,0.2882428756613289,0.29255543137767737
59,0.03343132206923772,0.26072754496249384,0.05154690374018707,0.03214572932474447,-0.014082467767506051,0.3073277842407281,0.2941753863548722,0.017873850985738307,0.25954595738042724,0.24493692739616552
60,-0.03766730060254219,0.22752533285177226,-0.011927419053148272,-0.03824421115187829,-0.08002812057451165,0.26052313967840096,0.24607558086369608,-0.039642130905943596,0.22498767588290114,0.21799874645092965
61,-0.11954406552547496,0.15684304688717643,-0.0867294880067865,-0.09799393543399157,-0.15134897630390085,0.18481491822049492,0.16691328534232838,-0.12038941133588889,0.15788648528694946,0.1623712419157999
62,-0.275007887348684,0.005101902127071907,-0.272115049676118,-0.2815101808823342,-0.3117788971369633,0.04528286810948127,0.034124578523694396,-0.2940124361022799,0.011824229053773855,0.0076056544009380405
63,-0.4098210869617177,-0.07445126055495306,-0.36563415346451267,-0.39913002720295826,-0.4208081443398137,-0.0801804482554843,-0.07277269186037354,-0.40233318830384524,-0.09683642805957379,-0.09786016441620224
