,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10
0,-2.281054028235946,-2.9175526475915383,-2.2576735383660553,-2.7381379936512973,-2.6869120071238903,-3.079401678895043,-2.2052205825386633,-1.9778352128125438,-2.7008484354527593,-1.7386453797021315
1,-2.2673312533601204,-2.8797931245411217,-2.2222880999485435,-2.6764254755290913,-2.6350391461937934,-3.022375983760917,-2.182311549792154,-1.9527325955761912,-2.6467539948941687,-1.6976379035533145
2,-2.2764906979820774,-2.8911665216282403,-2.221967298400375,-2.6604834700729127,-2.6325572453617823,-3.014734618836351,-2.196233768321873,-1.9693998076163044,-2.645428439204102,-1.7139456243566609
3,-2.30748852085748,-2.9309246849448822,-2.2309165196368843,-2.652606802727028,-2.6337258067474076,-2.998886439230495,-2.226990000764927,-1.9963354000378568,-2.6455330303881563,-1.7155677408807328
4,-2.2847969925657776,-2.854443790282508,-2.2028071257798345,-2.6026118232222686,-2.579042481647277,-2.9565154173729655,-2.1909839675752756,-1.978663367898271,-2.597066069371,-1.677314648286963
5,-2.2802226694897545,-2.8259147950048007,-2.197604269814896,-2.5837705819849774,-2.5678855283898745,-2.927093386260504,-2.1937159579093035,-1.9752948183971257,-2.578358258805888,-1.6728464318005065
6,-2.3241804151707703,-2.8627272230671386,-2.19546170370079,-2.5780737280873254,-2.569974626328751,-2.927912703929251,-2.218409890832475,-1.9928884926601869,-2.5805163488029406,-1.6840345647690589
7,-2.3072952190402853,-2.8267455019960495,-2.197765294656324,-2.5613449299101094,-2.5356984132637703,-2.9039530557334845,-2.2023506955536667,-1.9659010707383,-2.5642917283539632,-1.683337350549687
8,-2.3259200167858247,-2.821975869953093,-2.201577603091922,-2.575112092074994,-2.5540293400634644,-2.9091778951902882,-2.205646598500911,-1.9889698657521409,-2.5653155016169986,-1.6799584409199682
9,-2.3088455350064616,-2.8326559661438337,-2.1909823954442245,-2.5834041452804306,-2.543885488825952,-2.898908638032246,-2.202256848777616,-1.9815770952589455,-2.570611204753497,-1.681739670295274
10,-2.3320730607888205,-2.8213357468186917,-2.2022213228997884,-2.5855501553759646,-2.5504027036435373,-2.8995181930868914,-2.2024438700456743,-1.9798571892691235,-2.570678505800961,-1.6781877103502678
11,-2.3335849271359272,-2.821230510281541,-2.1930049219917396,-2.581801395041408,-2.544997733902375,-2.8767154345083124,-2.192232294651354,-1.9597594163784948,-2.567604501155681,-1.6591280163867672
12,-2.315334869876278,-2.802740500759155,-2.187048819482693,-2.5631530306373373,-2.528755525900738,-2.851211012882673,-2.1807518178488268,-1.964739331530648,-2.550994478478735,-1.6489460554653856
13,-2.301031129752775,-2.8073446893373766,-2.1725739948337472,-2.5387619786956908,-2.5045262075979107,-2.8193696870630798,-2.176016980828681,-1.9405235440178488,-2.5371633456801446,-1.6226260070686247
14,-2.2436261350496496,-2.7478677564619027,-2.1265688634953888,-2.4799082599760154,-2.4444238564684944,-2.765621332605484,-2.105620992975916,-1.8807294399814845,-2.49666497771426,-1.569185063488524
15,-2.1808715911215604,-2.6704420892616114,-2.071088755647682,-2.3995887597946637,-2.3747194879103817,-2.6983666174025047,-2.044901200667762,-1.8256944175681287,-2.4286843032202468,-1.5157596188815874
16,-2.156978945193489,-2.64136367096689,-2.0520012419774822,-2.3638774460415926,-2.3481904791669304,-2.640973922133451,-2.036374220034291,-1.8097610489132163,-2.3998306514807264,-1.4824494995115274
